s,a,r,sp
944,15,0.960714,924
944,16,-0.08,924
944,17,-1.12523,924
944,18,-1.17046,924
944,19,-1.209943,924
944,20,-1.249425,924
924,1,1.202317,1004
924,2,1.43,1004
924,3,1.699286,1004
924,4,1.950149,1004
924,5,2.127174,1004
924,6,2.299412,1004
924,7,2.471329,1004
924,8,2.653878,1004
924,9,2.560263,1004
924,10,2.409627,1004
924,11,2.274412,984
924,12,2.152291,984
924,13,2.052647,984
924,14,1.960769,984
924,15,1.875739,984
924,16,1.796777,984
924,17,1.731514,984
924,18,1.67,984
924,19,1.604571,984
924,20,1.55,984
924,1,1.203589,1004
924,2,1.433223,1004
924,3,1.698043,1004
924,4,1.95,1004
924,5,2.128005,1004
924,6,2.301361,1004
924,7,2.474554,1004
924,8,2.65863,1004
924,9,2.547105,1004
924,10,2.397205,1004
924,11,2.262647,984
924,12,2.141117,984
924,13,2.041952,984
924,14,1.950513,984
924,15,1.865887,984
924,16,1.787299,984
924,17,1.722339,984
924,18,1.661111,984
924,19,1.595987,984
924,20,1.541667,984
924,1,1.201154,1004
924,2,1.425897,1004
924,3,1.69679,1004
924,4,1.959798,1004
924,5,2.128846,1004
924,6,2.303333,1004
924,7,2.477821,1004
924,8,2.663448,1004
924,9,2.533947,1004
924,10,2.384783,1004
924,11,2.250882,984
924,12,2.129944,984
924,13,2.031257,984
924,14,1.940256,984
924,15,1.856034,984
924,16,1.77782,984
924,17,1.713165,984
924,18,1.652222,984
924,19,1.587403,984
924,20,1.533333,984
984,1,1.128562,881
984,2,1.267992,881
984,3,1.44315,881
984,4,1.602549,881
984,5,1.75457,881
984,6,1.894419,901
984,7,1.971061,901
984,8,1.942036,901
984,9,1.91358,901
984,10,1.841429,901
984,11,1.763681,901
984,12,1.691323,901
984,13,1.615203,901
984,14,1.560542,901
984,15,1.508732,901
984,16,1.452407,901
984,17,1.405991,901
984,18,1.361754,901
984,19,1.31953,901
984,20,1.284937,901
1004,1,1.115623,881
1004,2,1.247642,881
1004,3,1.403719,881
1004,4,1.55377,881
1004,5,1.679142,881
1004,6,1.77,901
1004,7,1.799395,901
1004,8,1.782785,901
1004,9,1.721871,901
1004,10,1.654142,901
1004,11,1.590714,901
1004,12,1.522418,901
1004,13,1.466915,901
1004,14,1.406923,901
1004,15,1.357836,901
1004,16,1.311304,901
1004,17,1.267113,901
1004,18,1.225068,901
1004,19,1.190714,901
1004,20,1.157642,901
901,1,1.158934,924
901,2,1.298756,924
901,3,1.44141,924
901,4,1.58452,944
901,5,1.728086,944
901,6,1.87604,944
901,7,2.037993,924
901,8,2.17875,924
901,9,2.341555,924
901,10,2.485714,924
901,11,2.649762,924
901,12,2.808687,904
901,13,2.956277,904
901,14,3.121011,904
901,15,3.266176,884
901,16,3.426173,884
901,17,3.603312,884
901,18,3.747838,884
901,19,3.905,864
901,20,4.076471,864
901,1,1.15125,924
901,2,1.288246,924
901,3,1.428902,924
901,4,1.58,944
901,5,1.726479,944
901,6,1.867436,944
901,7,2.020556,924
901,8,2.168955,924
901,9,2.323,924
901,10,2.479915,924
901,11,2.635909,924
901,12,2.786154,904
901,13,2.955408,904
901,14,3.112796,904
901,15,3.250843,884
901,16,3.402353,884
901,17,3.569321,884
901,18,3.704872,884
901,20,4.069014,864
924,1,1.003065,862
924,2,1.00626,862
924,3,1.00126,862
924,4,0.988065,862
924,5,-1.033,862
924,6,-1.046,862
924,7,-1.075,862
924,8,-1.096,862
924,9,-1.125,862
924,10,-1.17,862
924,11,-1.239,862
924,12,-1.308,862
924,13,-1.377,862
924,14,-1.438,882
924,15,-1.507,882
924,16,-1.568,882
924,17,-1.629,882
924,18,-1.682,882
924,19,-1.743,882
924,20,-1.796,882
864,1,1.015134,862
864,2,1.024014,862
864,3,1.026096,862
864,4,1.028276,862
864,5,1.023276,862
864,6,1.011096,862
864,7,0.992027,862
864,8,0.980134,862
864,9,0.961623,862
864,10,-1.056579,862
864,11,-1.081316,862
864,12,-1.099474,862
864,13,-1.143947,862
864,14,-1.195,882
864,15,-1.252632,882
864,16,-1.303684,882
864,17,-1.354737,882
864,18,-1.399211,882
864,19,-1.450263,882
864,20,-1.494737,882
862,1,1.099167,962
862,2,1.194545,962
862,3,1.277683,962
862,4,1.393333,962
862,5,1.533824,982
862,6,1.679677,982
862,7,1.76161,982
862,8,1.787586,982
862,9,1.63754,982
862,10,1.53209,982
862,11,1.437958,982
862,12,1.353333,962
862,13,1.276772,962
862,14,1.207108,962
862,15,1.129545,962
862,16,1.072174,942
862,17,1.019167,942
862,18,0.97,942
862,19,0.924231,942
862,20,-1.118868,942
882,1,1.209286,962
882,2,1.439612,962
882,3,1.700596,962
882,4,1.907835,962
882,5,2.052778,982
882,6,2.223012,982
882,7,2.393571,982
882,8,2.557222,982
882,9,2.705,982
882,10,2.741045,982
882,11,2.578803,982
882,12,2.433333,962
882,13,2.302089,962
882,14,2.183012,962
882,15,2.05,962
882,16,1.952609,942
882,17,1.862917,942
882,18,1.78,942
882,19,1.703077,942
882,20,1.631481,942
862,1,1.080106,962
862,2,1.162414,962
862,3,1.228902,962
862,4,1.304675,962
862,5,1.391667,982
862,6,1.539231,982
862,7,1.665,982
862,8,1.718621,982
862,9,1.574048,982
862,10,1.472388,982
862,11,1.38162,982
862,12,1.3,962
862,13,1.226139,962
862,14,1.158916,962
862,15,1.084091,962
862,16,1.028696,942
862,17,0.9775,942
862,18,0.93,942
862,19,-1.114608,942
862,20,-1.158824,942
982,1,1.254843,946
982,2,1.405929,966
982,3,1.561355,966
982,4,1.71913,966
982,5,1.868491,966
982,6,2.034516,966
982,7,2.187222,946
982,8,2.34806,946
982,9,2.515,946
982,10,2.685043,946
982,11,2.854091,946
982,12,3.016923,946
982,13,3.167323,946
982,14,3.334255,946
982,15,3.403261,946
982,16,3.253333,946
982,17,3.115,946
982,18,2.986923,946
982,19,2.84078,946
982,20,2.731858,946
962,1,1.259463,946
962,2,1.413256,966
962,3,1.570492,966
962,4,1.728571,966
962,5,1.8875,966
962,6,2.037568,966
962,7,2.198577,946
962,8,2.369449,946
962,9,2.526429,946
962,10,2.706757,946
962,11,2.859286,946
962,12,3.030909,946
962,13,3.190319,946
962,14,3.368202,946
962,15,3.251087,946
962,16,3.1075,946
962,17,2.975,946
962,18,2.852308,946
962,19,2.712339,946
962,20,2.607965,946
982,1,1.261393,946
982,2,1.413963,966
982,3,1.569615,966
982,4,1.725763,966
982,5,1.882407,966
982,6,2.043826,966
982,7,2.20413,946
982,8,2.374062,946
982,9,2.53,946
982,10,2.684513,946
982,11,2.860094,946
982,12,3.03,946
982,13,3.187632,946
982,14,3.363333,946
982,15,3.283696,946
982,16,3.13875,946
982,17,3.005,946
982,18,2.881154,946
982,19,2.739862,946
982,20,2.634513,946
966,1,1.172711,1048
966,2,1.376525,1048
966,3,1.594053,1068
966,4,1.815681,1088
966,5,2.032895,1128
966,6,2.230116,1148
966,7,2.078514,1188
966,8,1.944772,1208
966,9,1.825813,1248
966,10,1.727273,1268
966,11,1.645,1268
966,12,1.569167,1288
966,13,1.499,1268
966,14,1.433846,1268
966,15,1.378532,1248
966,16,1.326475,1208
966,17,1.277369,1168
966,18,1.230946,1108
966,19,1.191184,1048
966,20,1.153205,1048
946,1,1.175723,1048
946,2,1.375159,1048
946,3,1.598169,1068
946,4,1.820376,1088
946,5,2.038158,1128
946,6,2.235896,1148
946,7,2.083919,1188
946,8,1.949848,1208
946,9,1.830598,1248
946,10,1.731818,1268
946,11,1.649348,1268
946,12,1.573333,1288
946,13,1.503,1268
946,14,1.437692,1268
946,15,1.382249,1248
946,16,1.330072,1208
946,17,1.280854,1168
946,18,1.234324,1108
946,19,1.194474,1048
946,20,1.15641,1048
946,1,1.17814,1048
946,2,1.383836,1048
946,3,1.613,1068
946,4,1.846972,1088
946,5,2.083808,1128
946,6,2.322601,1148
946,7,2.165,1188
946,8,2.02599,1208
946,9,1.902368,1248
946,10,1.8,1268
946,11,1.714565,1268
946,12,1.635833,1288
946,13,1.563,1268
946,14,1.495385,1268
946,15,1.438011,1248
946,16,1.384029,1208
946,17,1.333118,1168
946,18,1.285,1108
946,19,1.243816,1048
946,20,1.204487,1048
1048,1,-1.180676,1009
1048,2,-1.273514,1049
1048,3,-1.359595,1049
1048,4,-1.445676,1069
1048,5,-1.538514,1069
1048,6,-1.631351,1089
1048,7,-1.724189,1089
1048,8,-1.817027,1089
1048,9,-1.909865,1089
1048,10,-1.995946,1089
1048,11,-2.082027,1089
1048,12,-2.168108,1089
1048,13,-2.247432,1089
1048,14,-2.32,1069
1048,15,-2.385811,1049
1048,16,-2.444865,989
1048,17,-2.497162,909
1048,18,-2.535946,809
1048,19,-2.57473,709
1048,20,-2.593243,629
1148,1,1.288548,1009
1148,2,1.613482,1049
1148,3,1.832926,1049
1148,4,1.880474,1069
1148,5,1.765179,1069
1148,6,1.661983,1089
1148,7,1.569,1089
1148,8,1.484715,1089
1148,9,1.407899,1089
1148,10,1.342361,1089
1148,11,1.281667,1089
1148,12,1.225256,1089
1148,13,1.176486,1089
1148,14,1.134204,1069
1148,15,1.097515,1049
1148,16,1.065714,989
1148,17,1.038249,909
1148,18,1.017735,809
1148,19,0.997643,709
1148,20,0.986721,629
1048,1,1.27051,1009
1048,2,1.51439,1049
1048,3,1.674189,1049
1048,4,1.757251,1069
1048,5,1.649107,1069
1048,6,1.552278,1089
1048,7,1.465,1089
1048,8,1.385856,1089
1048,9,1.313696,1089
1048,10,1.252083,1089
1048,11,1.195,1089
1048,12,1.141923,1089
1048,13,1.095991,1089
1048,14,1.056126,1069
1048,15,1.021491,1049
1048,16,0.991429,989
1048,17,0.96542,909
1048,18,0.945912,809
1048,19,0.926798,709
1048,20,0.91626,629
1089,1,1.12114,991
1089,2,1.256667,991
1089,3,1.423835,1011
1089,4,1.559957,1031
1089,5,1.739286,1071
1089,6,1.879794,1111
1089,7,1.951595,1151
1089,8,1.96813,1191
1089,9,1.97959,1251
1089,10,1.969074,1311
1089,11,1.947703,1351
1089,12,1.931935,1391
1089,13,1.916283,1431
1089,14,1.885145,1451
1089,15,1.885317,1431
1089,16,1.896,1411
1089,17,1.885745,1371
1089,18,1.907305,1291
1089,19,1.902305,1211
1089,20,1.897305,1111
1009,1,1.083785,991
1009,2,1.155,991
1009,3,1.244459,1011
1009,4,1.303864,1031
1009,5,1.337573,1071
1009,6,1.369399,1111
1009,7,1.377121,1151
1009,8,1.363614,1191
1009,9,1.358614,1251
1009,10,1.328698,1311
1009,11,1.299651,1351
1009,12,1.286821,1391
1009,13,1.258864,1431
1009,14,1.246384,1451
1009,15,1.226676,1431
1009,16,1.207293,1411
1009,17,1.184755,1371
1009,18,1.169459,1291
1009,19,1.161065,1211
1009,20,1.156065,1111
1089,1,1.103652,991
1089,2,1.211729,991
1089,3,1.31914,1011
1089,4,1.433826,1031
1089,5,1.488736,1071
1089,6,1.567101,1111
1089,7,1.576111,1151
1089,8,1.585369,1191
1089,9,1.570836,1251
1089,10,1.547101,1311
1089,11,1.519286,1351
1089,12,1.492113,1391
1089,13,1.469819,1431
1089,14,1.452099,1451
1089,15,1.422283,1431
1089,16,1.413225,1411
1089,17,1.408225,1371
1089,18,1.399189,1291
1089,19,1.390175,1211
1089,20,1.385175,1111
1451,1,1.243792,866
1451,2,1.48422,826
1451,3,1.505588,786
1451,4,1.500588,746
1451,5,1.495588,706
1451,6,1.490588,646
1451,7,1.485588,586
1451,8,1.480588,526
1451,9,1.475588,466
1451,10,1.414589,446
1451,11,1.36533,426
1451,12,1.326059,426
1451,13,1.306353,466
1451,14,1.290526,526
1451,15,1.285526,626
1451,16,1.291353,706
1451,17,1.304785,766
1451,18,1.303531,766
1451,19,1.313719,766
1451,20,1.308719,766
1291,1,1.059394,866
1291,2,1.062519,826
1291,3,1.037434,786
1291,4,0.990791,746
1291,5,-1.060587,706
1291,6,-1.108292,646
1291,7,-1.152438,586
1291,8,-1.193025,526
1291,9,-1.254964,466
1291,10,-1.306228,446
1291,11,-1.350374,426
1291,12,-1.387402,426
1291,13,-1.406637,466
1291,14,-1.422313,526
1291,15,-1.427313,626
1291,16,-1.421637,706
1291,17,-1.408843,766
1291,18,-1.410285,766
1291,19,-1.40105,766
1291,20,-1.402491,766
466,1,1.113846,1052
466,2,1.25975,1052
466,3,1.408326,1052
466,4,1.591247,1032
466,5,1.746505,1032
466,6,1.891283,1012
466,7,2.011584,1012
466,8,2.052063,1012
466,9,2.047063,1012
466,10,2.042063,1012
466,11,2.037063,1012
466,12,2.025443,1012
466,13,1.981584,1012
466,14,1.939146,1012
466,15,1.903979,1012
466,16,1.87549,1012
466,17,1.830698,1012
466,18,1.809135,1012
466,19,1.777159,1012
466,20,1.761582,1012
446,1,1.110183,1052
446,2,1.235614,1052
446,3,1.395596,1052
446,4,1.538537,1032
446,5,1.692742,1032
446,6,1.838421,1012
446,7,1.833421,1012
446,8,1.828421,1012
446,9,1.823421,1012
446,10,1.818421,1012
446,11,1.813421,1012
446,12,1.808421,1012
446,13,1.803421,1012
446,14,1.798421,1012
446,15,1.793421,1012
446,16,1.788421,1012
446,17,1.783421,1012
446,18,1.751499,1012
446,19,1.720341,1012
446,20,1.710198,1012
1012,1,1.053036,1193
1012,2,1.107925,1233
1012,3,1.15537,1273
1012,4,1.192276,1313
1012,5,1.215838,1333
1012,6,1.227294,1333
1012,7,1.242628,1313
1012,8,1.230777,1253
1012,9,1.232628,1213
1012,10,1.227628,1193
1012,11,1.209,1193
1012,12,1.184094,1193
1012,13,1.172598,1193
1012,14,1.167598,1193
1012,15,1.17566,1193
1012,16,1.184,1173
1012,17,1.189194,1173
1012,18,1.194553,1173
1012,19,1.207198,1153
1012,20,1.202198,1153
1012,1,1.07555,1193
1012,2,1.140628,1233
1012,3,1.207222,1273
1012,4,1.283318,1313
1012,5,1.323039,1333
1012,6,1.365939,1333
1012,7,1.368061,1313
1012,8,1.377526,1253
1012,9,1.37987,1213
1012,10,1.39357,1193
1012,11,1.384791,1193
1012,12,1.379791,1193
1012,13,1.371031,1193
1012,14,1.366031,1193
1012,15,1.376187,1193
1012,16,1.390588,1173
1012,17,1.39748,1173
1012,18,1.429337,1173
1012,19,1.445616,1153
1012,20,1.4625,1153
1012,1,1.063085,1193
1012,2,1.125747,1233
1012,3,1.183091,1273
1012,4,1.225658,1313
1012,5,1.255612,1333
1012,6,1.270518,1333
1012,7,1.289538,1313
1012,8,1.298667,1253
1012,9,1.279538,1213
1012,10,1.278042,1193
1012,11,1.273042,1193
1012,12,1.257585,1193
1012,13,1.245705,1193
1012,14,1.240705,1193
1012,15,1.249538,1193
1012,16,1.262246,1173
1012,17,1.2681,1173
1012,18,1.277847,1173
1012,19,1.28792,1153
1012,20,1.302235,1153
1193,1,1.135625,872
1193,2,1.25799,892
1193,3,1.340438,912
1193,4,1.387713,952
1193,5,1.394444,1032
1193,6,1.381602,1112
1193,7,1.372713,1212
1193,8,1.311852,1312
1193,9,1.268625,1412
1193,10,1.243671,1472
1193,11,1.235404,1512
1193,12,1.240254,1512
1193,13,1.258834,1492
1193,14,1.285438,1452
1193,15,1.29131,1372
1193,16,1.301081,1312
1193,17,1.311175,1252
1193,18,1.329444,1172
1193,19,1.348503,1112
1193,20,1.376879,1092
1333,1,1.060282,872
1333,2,1.071325,892
1333,3,1.063078,912
1333,4,1.051642,952
1333,5,1.024708,1032
1333,6,0.995714,1112
1333,7,-1.043357,1212
1333,8,-1.092925,1312
1333,9,-1.128565,1412
1333,10,-1.150279,1472
1333,11,-1.158064,1512
1333,12,-1.154708,1512
1333,13,-1.140209,1492
1333,14,-1.120139,1452
1333,15,-1.119568,1372
1333,16,-1.116212,1312
1333,17,-1.11007,1252
1333,18,-1.103928,1172
1333,19,0.907793,1112
1333,20,0.922792,1092
1333,1,1.082912,872
1333,2,1.127931,892
1333,3,1.136163,912
1333,4,1.131163,952
1333,5,1.112931,1032
1333,6,1.101429,1112
1333,7,1.058923,1212
1333,8,1.007619,1312
1333,9,0.972995,1412
1333,10,0.952532,1472
1333,11,-0.055,1512
1333,12,0.947634,1512
1333,13,0.960907,1492
1333,14,0.977619,1452
1333,15,0.978191,1372
1333,16,0.981662,1312
1333,17,0.988171,1252
1333,18,0.997912,1172
1333,19,1.011145,1112
1333,20,1.025,1092
1512,1,1.231025,668
1512,2,1.460443,668
1512,3,1.568554,668
1512,4,1.563554,648
1512,5,1.558554,648
1512,6,1.553554,648
1512,7,1.548554,648
1512,8,1.543554,648
1512,9,1.538554,648
1512,10,1.533554,668
1512,11,1.511929,688
1512,12,1.494688,708
1512,13,1.481632,748
1512,14,1.488747,788
1512,15,1.504365,848
1512,16,1.503554,928
1512,17,1.498554,1028
1512,18,1.493554,1108
1512,19,1.488554,1168
1512,20,1.483554,1208
1212,1,1.303197,668
1212,2,1.6525,668
1212,3,2.000152,668
1212,4,2.227887,648
1212,5,2.315176,648
1212,6,2.337953,648
1212,7,2.298333,648
1212,8,2.253103,648
1212,9,2.15942,648
1212,10,2.08369,668
1212,11,2.039488,688
1212,12,2.018125,708
1212,13,2.002358,748
1212,14,2.013551,788
1212,15,2.036111,848
1212,16,2.065161,928
1212,17,2.077602,1028
1212,18,2.072602,1108
1212,19,2.097308,1168
1212,20,2.10442,1208
1412,1,1.276867,668
1412,2,1.573149,668
1412,3,1.839545,668
1412,4,2.031724,648
1412,5,2.106343,648
1412,6,2.101343,648
1412,7,2.071195,648
1412,8,2.017637,648
1412,9,1.927376,648
1412,10,1.859091,668
1412,11,1.819016,688
1412,12,1.799375,708
1412,13,1.784741,748
1412,14,1.79423,788
1412,15,1.813889,848
1412,16,1.834209,928
1412,17,1.84473,1028
1412,18,1.83973,1108
1412,19,1.866538,1168
1412,20,1.9,1208
668,1,1.124199,1006
668,2,1.245747,1026
668,3,1.385641,1026
668,4,1.546308,1046
668,5,1.675389,1046
668,6,1.806134,1026
668,7,1.727097,1026
668,8,1.63433,986
668,9,1.555733,966
668,10,1.477972,926
668,11,1.411443,866
668,12,1.349677,806
668,13,1.296371,726
668,14,1.250242,666
668,15,1.210294,586
668,16,1.175747,526
668,17,1.145986,466
668,18,1.120526,426
668,19,1.10226,426
668,20,1.0875,426
688,1,1.256261,1006
688,2,1.521729,1026
688,3,1.713395,1026
688,4,1.866792,1046
688,5,2.021784,1046
688,6,2.178202,1026
688,7,2.329865,1026
688,8,2.477986,986
688,9,2.509745,966
688,10,2.397552,926
688,11,2.293993,866
688,12,2.198065,806
688,13,2.115685,726
688,14,2.044804,666
688,15,1.983824,586
688,16,1.931494,526
688,17,1.886831,466
688,18,1.849058,426
688,19,1.822808,426
688,20,1.802174,426
648,1,1.199348,1006
648,2,1.392532,1026
648,3,1.614412,1026
648,4,1.87726,1046
648,5,2.089504,1046
648,6,2.203871,1026
648,7,2.198871,1026
648,8,2.082605,986
648,9,1.984304,966
648,10,1.887063,926
648,11,1.80406,866
648,12,1.727097,806
648,13,1.660857,726
648,14,1.603716,666
648,15,1.554412,586
648,16,1.511954,526
648,17,1.475563,466
648,18,1.444626,426
648,19,1.422808,426
648,20,1.405435,426
466,1,1.121829,925
466,2,1.263897,925
466,3,1.43783,905
466,4,1.587889,905
466,5,1.742857,905
466,6,1.900362,925
466,7,2.065,945
466,8,2.153038,945
466,9,2.148038,945
466,10,2.143038,965
466,11,2.138038,965
466,12,2.133038,965
466,13,2.093879,985
466,14,2.068889,985
466,15,2.018656,985
466,16,1.9825,1005
466,17,1.947258,1005
466,18,1.901379,1005
466,19,1.879359,1005
466,20,1.857627,1005
1026,1,1.130238,925
1026,2,1.288475,925
1026,3,1.438659,905
1026,4,1.595176,905
1026,5,1.74881,905
1026,6,1.911368,925
1026,7,2.071007,945
1026,8,2.234809,945
1026,9,2.195602,945
1026,10,2.149262,965
1026,11,2.065996,965
1026,12,2.009444,965
1026,13,1.941734,985
1026,14,1.884098,985
1026,15,1.829153,985
1026,16,1.788339,1005
1026,17,1.748846,1005
1026,18,1.716061,1005
1026,19,1.67881,1005
1026,20,1.652941,1005
526,1,1.124952,925
526,2,1.270072,925
526,3,1.437138,905
526,4,1.589481,905
526,5,1.744231,905
526,6,1.902249,925
526,7,2.062059,945
526,8,2.223492,945
526,9,2.339615,945
526,10,2.326667,965
526,11,2.259935,965
526,12,2.225256,965
526,13,2.156184,985
526,14,2.123846,985
526,15,2.07259,985
526,16,2.029467,1005
526,17,1.993717,1005
526,18,1.964755,1005
526,19,1.936339,1005
526,20,1.914124,1005
1005,1,1.130667,1042
1005,2,1.2875,1042
1005,3,1.438782,1042
1005,4,1.591801,1022
1005,5,1.746331,1022
1005,6,1.906567,1022
1005,7,2.066215,1022
1005,8,2.226376,1022
1005,9,2.282354,1022
1005,10,2.216376,1022
1005,11,2.134873,1022
1005,12,2.041215,1022
1005,13,1.978307,1022
1005,14,1.903384,1022
1005,15,1.847222,1022
1005,16,1.786906,1022
1005,17,1.742465,1022
1005,18,1.699655,1022
1005,19,1.652475,1022
1005,20,1.612871,1022
905,1,1.119031,1042
905,2,1.254535,1042
905,3,1.425397,1042
905,4,1.5971,1022
905,5,1.743293,1022
905,6,1.877895,1022
905,7,1.942273,1022
905,8,1.964608,1022
905,9,1.941301,1022
905,10,1.883333,1022
905,11,1.82,1022
905,12,1.7525,1022
905,13,1.696134,1022
905,14,1.635882,1022
905,15,1.585305,1022
905,16,1.5371,1022
905,17,1.502591,1022
905,18,1.458043,1022
905,19,1.420679,1022
905,20,1.384642,1022
985,1,1.130135,1042
985,2,1.288969,1042
985,3,1.441647,1042
985,4,1.595385,1022
985,5,1.749648,1022
985,6,1.908462,1022
985,7,2.073787,1022
985,8,2.240543,1022
985,9,2.235543,1022
985,10,2.150873,1022
985,11,2.080593,1022
985,12,1.98878,1022
985,13,1.927095,1022
985,14,1.861034,1022
985,15,1.798606,1022
985,16,1.746087,1022
985,17,1.702234,1022
985,18,1.653945,1022
985,19,1.613475,1022
985,20,1.574419,1022
1022,1,1.111883,963
1022,2,1.218571,963
1022,3,1.28803,963
1022,4,1.345079,963
1022,5,1.362097,963
1022,6,1.357097,963
1022,7,1.352097,963
1022,8,1.347097,963
1022,9,1.342097,963
1022,10,1.337097,963
1022,11,1.354836,963
1022,12,1.349836,963
1022,13,1.344836,963
1022,14,1.295079,963
1022,15,1.22803,963
1022,16,1.166377,963
1022,17,1.109444,963
1022,18,1.056667,963
1022,19,0.993608,963
1022,20,0.94878,963
1022,1,1.141853,963
1022,2,1.281339,963
1022,3,1.423596,963
1022,4,1.572233,963
1022,5,1.719681,963
1022,6,1.876977,963
1022,7,2.015,963
1022,8,2.176216,963
1022,9,2.331812,963
1022,10,2.361765,963
1022,11,2.254859,963
1022,12,2.126667,963
1022,13,2.037564,963
1022,14,1.93,963
1022,15,1.854412,963
1022,16,1.783636,963
1022,17,1.717198,963
1022,18,1.654681,963
1022,19,1.595722,963
1022,20,1.54,963
1022,1,1.136667,963
1022,2,1.282453,963
1022,3,1.427105,963
1022,4,1.573023,963
1022,5,1.709177,963
1022,6,1.846712,963
1022,7,1.979706,963
1022,8,2.100625,963
1022,9,2.200902,963
1022,10,2.124603,963
1022,11,1.989776,963
1022,12,1.897143,963
1022,13,1.811712,963
1022,14,1.709221,963
1022,15,1.6375,963
1022,16,1.590732,963
1022,17,1.526765,963
1022,18,1.466818,963
1022,19,1.410495,963
1022,20,1.373118,963
963,1,1.136818,903
963,2,1.287521,903
963,3,1.438704,923
963,4,1.590256,923
963,5,1.749011,923
963,6,1.908272,923
963,7,2.058333,923
963,8,2.218993,923
963,9,2.389109,903
963,10,2.365385,883
963,11,2.253824,863
963,12,2.16695,843
963,13,2.071054,823
963,14,1.995789,803
963,15,1.912342,783
963,16,1.834634,783
963,17,1.772988,763
963,18,1.714598,743
963,19,1.65919,743
963,20,1.606522,743
963,1,1.134623,903
963,2,1.286137,903
963,3,1.436923,923
963,4,1.594973,923
963,5,1.751471,923
963,6,1.905897,923
963,7,2.062222,923
963,8,2.230677,923
963,9,2.390484,903
963,10,2.291085,883
963,11,2.198731,863
963,12,2.097143,843
963,13,2.017759,823
963,14,1.93,803
963,15,1.860897,783
963,16,1.784198,783
963,17,1.723383,763
963,18,1.665814,743
963,19,1.611215,743
963,20,1.568508,743
963,1,1.141853,903
963,2,1.286443,903
963,3,1.436327,923
963,4,1.587843,923
963,5,1.738441,923
963,6,1.899412,923
963,7,2.054172,923
963,8,2.222069,923
963,9,2.38463,903
963,10,2.453817,883
963,11,2.356765,863
963,12,2.249859,843
963,13,2.151216,823
963,14,2.046129,803
963,15,1.975,783
963,16,1.895904,783
963,17,1.833129,763
963,18,1.773636,743
963,19,1.717155,743
963,20,1.663441,743
803,1,1.107,1004
803,2,1.225556,1024
803,3,1.354458,1024
803,4,1.499126,1044
803,5,1.61997,1044
803,6,1.696708,1044
803,7,1.758548,1024
803,8,1.765195,1024
803,9,1.725701,1004
803,10,1.676708,1004
803,11,1.629848,1004
803,12,1.565731,1004
803,13,1.514545,1004
803,14,1.465912,1004
803,15,1.419624,1004
803,16,1.367917,1004
803,17,1.333367,1004
803,18,1.293085,1004
803,19,1.254515,1004
803,20,1.217536,1004
863,1,1.107971,1004
863,2,1.232991,1024
863,3,1.356134,1024
863,4,1.5,1044
863,5,1.616975,1044
863,6,1.731589,1044
863,7,1.738333,1024
863,8,1.733333,1024
863,9,1.716589,1004
863,10,1.655128,1004
863,11,1.6075,1004
863,12,1.54241,1004
863,13,1.481512,1004
863,14,1.432825,1004
863,15,1.386538,1004
863,16,1.34246,1004
863,17,1.293238,1004
863,18,1.260254,1004
863,19,1.215345,1004
863,20,1.185024,1004
943,1,1.098261,1004
943,2,1.205569,1024
943,3,1.303182,1024
943,4,1.409577,1044
943,5,1.478704,1044
943,6,1.507879,1044
943,7,1.502879,1024
943,8,1.474925,1024
943,9,1.436752,1004
943,10,1.379577,1004
943,11,1.335411,1004
943,12,1.275526,1004
943,13,1.227994,1004
943,14,1.183086,1004
943,15,1.140569,1004
943,16,1.100233,1004
943,17,1.068409,1004
943,18,1.031547,1004
943,19,1.002297,1004
943,20,0.974074,1004
1004,1,-1.05418,861
1004,2,-1.173934,861
1004,3,-1.326475,861
1004,4,-1.462623,861
1004,5,-1.615164,861
1004,6,-1.767705,861
1004,7,-1.920246,861
1004,8,-2.056393,861
1004,9,-2.208934,861
1004,10,-2.345082,861
1004,11,-2.48123,861
1004,12,-2.617377,861
1004,13,-2.753525,861
1004,14,-2.873279,881
1004,15,-3.009426,881
1004,16,-3.12918,881
1004,17,-3.248934,881
1004,18,-3.352295,881
1004,19,-3.472049,881
1004,20,-3.591803,881
1004,1,1.024703,861
1004,2,1.03,861
1004,3,1.014703,861
1004,4,0.999608,861
1004,5,-1.034615,861
1004,6,-1.068462,861
1004,7,-1.140769,861
1004,8,-1.222692,861
1004,9,-1.314231,861
1004,10,-1.396154,861
1004,11,-1.478077,861
1004,12,-1.56,861
1004,13,-1.641923,861
1004,14,-1.714231,881
1004,15,-1.796154,881
1004,16,-1.868462,881
1004,17,-1.940769,881
1004,18,-2.003462,881
1004,19,-2.075769,881
1004,20,-2.138462,881
1004,1,-1.019925,861
1004,2,-1.069701,861
1004,3,-1.20903,861
1004,4,-1.333433,861
1004,5,-1.472761,861
1004,6,-1.61209,861
1004,7,-1.751418,861
1004,8,-1.875821,861
1004,9,-2.015149,861
1004,10,-2.139552,861
1004,11,-2.263955,861
1004,12,-2.388358,861
1004,13,-2.512761,861
1004,14,-2.622239,881
1004,15,-2.746642,881
1004,16,-2.856119,881
1004,17,-2.965597,881
1004,18,-3.060149,881
1004,19,-3.169627,881
1004,20,-3.279104,881
861,1,1.125,944
861,2,1.259663,944
861,3,1.380062,944
861,4,1.507027,944
861,5,1.636765,944
861,6,1.763651,944
861,7,1.848333,944
