s,a,r,sp
1046,1,-0.005,1066
1046,2,-0.01,1066
1046,3,-0.015,1046
1046,4,-0.02,1046
1046,5,-0.025,1046
1046,6,-1.163929,1026
1046,7,-1.326667,1026
1046,8,-1.483452,1026
1046,9,-1.634286,1026
1046,10,-1.782143,1026
1046,11,-1.921071,1026
1046,12,-2.057024,1026
1046,13,-2.192976,1026
1046,14,-2.322976,1026
1046,15,-2.45,1026
1046,16,-2.577024,1026
1046,17,-2.704048,1026
1046,18,-2.828095,1026
1046,19,-2.949167,1026
1046,20,-3.070238,1026
1026,1,1.00385,1025
1026,2,0.99885,1045
1026,3,0.99385,1065
1026,4,0.98885,1085
1026,5,0.98385,1105
1026,6,0.97885,1145
1026,7,0.97385,1185
1026,8,0.96885,1205
1026,9,0.96385,1225
1026,10,0.95885,1045
1026,11,0.95385,1045
1026,12,0.94885,1045
1026,13,0.94385,1045
1026,14,0.93885,1045
1026,15,0.93385,1045
1026,16,0.92885,1045
1026,17,0.92385,1045
1026,18,0.91885,1045
1026,19,0.91385,1045
1026,20,0.90885,1045
1066,1,1.004466,1025
1066,2,1.000833,1045
1066,3,0.996518,1065
1066,4,0.992203,1085
1066,5,0.988578,1105
1066,6,0.984266,1145
1066,7,0.980646,1185
1066,8,0.976338,1205
1066,9,0.97203,1225
1066,10,0.968417,1045
1066,11,0.964113,1045
1066,12,0.959809,1045
1066,13,0.956204,1045
1066,14,0.951903,1045
1066,15,0.948304,1045
1066,16,0.944005,1045
1066,17,0.939708,1045
1066,18,0.935412,1045
1066,19,0.930412,1045
1066,20,0.925412,1045
1066,1,1.004453,1025
1066,2,1.001502,1045
1066,3,0.997873,1065
1066,4,0.993559,1085
1066,5,0.988559,1105
1066,6,0.983559,1145
1066,7,0.978559,1185
1066,8,0.973559,1205
1066,9,0.968559,1225
1066,10,0.963559,1045
1066,11,0.958559,1045
1066,12,0.953559,1045
1066,13,0.948559,1045
1066,14,0.943559,1045
1066,15,0.938559,1045
1066,16,0.933559,1045
1066,17,0.928559,1045
1066,18,0.923559,1045
1066,19,0.918559,1045
1066,20,0.913559,1045
1145,1,-0.005,1026
1145,2,-0.01,1026
1145,3,-0.015,1006
1145,4,-0.02,1006
1145,5,-0.025,1006
1145,6,-0.03,1006
1145,7,-0.035,1006
1145,8,-1.04978,1006
1145,9,-1.162359,1006
1145,10,-1.270049,1026
1145,11,-1.375293,1026
1145,12,-1.480538,1026
1145,13,-1.580892,1026
1145,14,-1.676357,1026
1145,15,-1.771822,1026
1145,16,-1.867286,1046
1145,17,-1.957861,1046
1145,18,-2.05088,1046
1145,19,-2.141455,1046
1145,20,-2.229584,1046
1085,1,-0.005,1026
1085,2,-0.01,1026
1085,3,-0.015,1006
1085,4,-0.02,1006
1085,5,-0.025,1006
1085,6,-0.03,1006
1085,7,-0.035,1006
1085,8,-0.04,1006
1085,9,-0.045,1006
1085,10,-0.05,1026
1085,11,-1.060587,1026
1085,12,-1.141937,1026
1085,13,-1.2177,1026
1085,14,-1.293464,1026
1085,15,-1.367365,1026
1085,16,-1.441266,1046
1085,17,-1.511443,1046
1085,18,-1.583482,1046
1085,19,-1.653659,1046
1085,20,-1.721974,1046
1045,1,1.048333,1026
1045,2,1.043333,1026
1045,3,1.038333,1006
1045,4,1.014934,1006
1045,5,-1.189557,1006
1045,6,-1.38865,1006
1045,7,-1.587743,1006
1045,8,-1.782616,1006
1045,9,-1.97327,1006
1045,10,-2.155485,1026
1045,11,-2.3377,1026
1045,12,-2.511477,1026
1045,13,-2.676814,1026
1045,14,-2.842152,1026
1045,15,-3.00327,1026
1045,16,-3.164388,1046
1045,17,-3.317068,1046
1045,18,-3.473966,1046
1045,19,-3.626646,1046
1045,20,-3.775105,1046
1006,1,-0.005,1046
1006,2,-0.01,1046
1006,3,-0.015,1046
1006,4,-0.02,1046
1006,5,-0.025,1046
1006,6,-0.03,1046
1006,7,-0.035,1046
1006,8,-0.04,1046
1006,9,-0.045,1046
1006,10,-0.05,1046
1006,11,-0.055,1046
1006,12,-0.06,1046
1006,13,-0.065,1046
1006,14,-0.07,1046
1006,15,-0.075,1046
1006,16,-0.08,1046
1006,17,-0.085,1046
1006,18,-0.09,1046
1006,19,-0.095,1046
1006,20,-0.1,1046
1046,1,-0.005,1046
1046,2,-0.01,1046
1046,6,-0.03,1046
1046,7,-0.035,1046
1046,8,-0.04,1046
1046,9,-0.045,1046
1046,10,-0.05,1046
1046,11,-0.055,1046
1046,12,-0.06,1046
1046,13,-0.065,1046
1046,14,-0.07,1046
1046,15,-0.075,1046
1046,16,-0.08,1046
1046,17,-0.085,1046
1046,18,-0.09,1046
1046,19,-0.095,1046
1046,20,-0.1,1046
1026,1,-0.005,1046
1026,2,-0.01,1046
1026,3,-0.015,1046
1026,4,-0.02,1046
1026,5,-0.025,1046
1026,6,-0.03,1046
1026,7,-0.035,1046
1026,8,-0.04,1046
1026,9,-0.045,1046
1026,10,-0.05,1046
1026,11,-0.055,1046
1026,12,-0.06,1046
1026,13,-0.065,1046
1026,14,-0.07,1046
1026,15,-0.075,1046
1026,16,-0.08,1046
1026,17,-0.085,1046
1026,18,-0.09,1046
1026,19,-0.095,1046
1026,20,-0.1,1046
1046,1,1.018499,1004
1046,2,1.013499,1024
1046,3,1.008499,1024
1046,4,1.003499,1044
1046,5,0.998499,1044
1046,6,0.993499,1044
1046,7,0.988499,1044
1046,8,0.983499,1044
1046,9,0.978499,1044
1046,10,0.973499,1044
1046,11,0.950128,1044
1046,12,-1.098265,1064
1046,13,-1.146633,1064
1046,14,-1.193724,1064
1046,15,-1.25102,1064
1046,16,-1.314694,1064
1046,17,-1.378367,1064
1046,18,-1.440765,1064
1046,19,-1.501888,1064
1046,20,-1.560459,1044
1046,1,1.030514,1004
1046,2,1.047252,1024
1046,3,1.036233,1024
1046,4,1.017453,1044
1046,5,0.982273,1044
1046,6,-1.058881,1044
1046,7,-1.109007,1044
1046,8,-1.162744,1044
1046,9,-1.218285,1044
1046,10,-1.275632,1044
1046,11,-1.370884,1044
1046,12,-1.466137,1064
1046,13,-1.55778,1064
1046,14,-1.649422,1064
1046,15,-1.73926,1064
1046,16,-1.827292,1064
1046,17,-1.915325,1064
1046,18,-2.001552,1064
1046,19,-2.085975,1064
1046,20,-2.166787,1044
1046,1,1.003065,1004
1046,2,0.998065,1024
1046,3,0.993065,1024
1046,4,0.988065,1044
1046,5,0.983065,1044
1046,6,0.978065,1044
1046,7,0.973065,1044
1046,8,0.968065,1044
1046,9,0.963065,1044
1046,10,0.958065,1044
1046,11,0.953065,1044
1046,12,0.948065,1064
1046,13,0.943065,1064
1046,14,0.938065,1064
1046,15,0.933065,1064
1046,16,0.928065,1064
1046,17,0.923065,1064
1046,18,0.918065,1064
1046,19,0.913065,1064
1046,20,0.908065,1044
1044,1,0.996472,1046
1044,2,0.991472,1046
1044,3,0.986472,1046
1044,4,0.981472,1046
1044,5,0.976472,1046
1044,6,0.971472,1046
1044,7,0.966472,1046
1044,8,0.961472,1046
1044,9,0.956472,1046
1044,10,0.951472,1046
1044,11,0.946472,1046
1044,12,0.941472,1046
1044,13,0.936472,1046
1044,14,0.931472,1046
1044,15,0.926472,1046
1044,16,0.921472,1046
1044,17,0.916472,1046
1044,18,0.911472,1046
1044,19,0.906472,1046
1044,20,0.901472,1046
1064,1,-0.005,1046
1064,2,-0.01,1046
1064,3,-0.015,1046
1064,4,-0.02,1046
1064,5,-0.025,1046
1064,6,-0.03,1046
1064,7,-0.035,1046
1064,8,-0.04,1046
1064,9,-0.045,1046
1064,10,-0.05,1046
1064,11,-0.055,1046
1064,12,-0.06,1046
1064,13,-0.065,1046
1064,14,-0.07,1046
1064,15,-0.075,1046
1064,16,-0.08,1046
1064,17,-0.085,1046
1064,18,-0.09,1046
1064,19,-0.095,1046
1064,20,-0.1,1046
1046,1,1.012228,1006
1046,2,1.007228,986
1046,3,1.002228,986
1046,4,0.997228,1006
1046,5,0.992228,1006
1046,6,0.987228,1006
1046,7,0.982228,1006
1046,8,0.977228,1026
1046,9,0.972228,1026
1046,10,0.967228,1026
1046,11,0.962228,1026
1046,12,0.957228,1026
1046,13,0.952228,1026
1046,14,0.947228,1046
1046,15,0.942228,1046
1046,16,0.937228,1046
1046,17,0.932228,1046
1046,18,0.927228,1046
1046,19,0.922228,1046
1046,20,0.917228,1046
1046,1,1.014592,1006
1046,2,1.012932,986
1046,3,1.007932,986
1046,4,1.002932,1006
1046,5,0.997932,1006
1046,6,0.992932,1006
1046,7,0.987932,1006
1046,8,0.982932,1026
1046,9,0.977932,1026
1046,10,0.972932,1026
1046,11,0.967932,1026
1046,12,0.962932,1026
1046,13,0.957932,1026
1046,14,0.952932,1046
1046,15,0.947932,1046
1046,16,0.942932,1046
1046,17,0.937932,1046
1046,18,0.932932,1046
1046,19,0.927932,1046
1046,20,0.921259,1046
1046,1,1.012088,1006
1046,2,1.007088,986
1046,3,1.002088,986
1046,4,0.997088,1006
1046,5,0.992088,1006
1046,6,0.987088,1006
1046,7,0.982088,1006
1046,8,0.977088,1026
1046,9,0.972088,1026
1046,10,0.967088,1026
1046,11,0.962088,1026
1046,12,0.957088,1026
1046,13,0.952088,1026
1046,14,0.947088,1046
1046,15,0.942088,1046
1046,16,0.937088,1046
1046,17,0.932088,1046
1046,18,0.927088,1046
1046,19,0.922088,1046
1046,20,0.917088,1046
1026,1,1.013717,1027
1026,2,1.008717,1047
1026,3,1.003717,1067
1026,4,0.998717,1067
1026,5,0.993717,1087
1026,6,0.988717,1087
1026,7,0.983717,1067
1026,8,0.978717,1067
1026,9,0.973717,1067
1026,10,0.968717,1067
1026,11,0.963717,1067
1026,12,0.958717,1047
1026,13,0.953717,1047
1026,14,0.948717,1027
1026,15,0.943717,987
1026,16,0.938717,947
1026,17,0.933717,847
1026,18,0.928717,687
1026,19,0.923717,627
1026,20,0.918717,627
1046,1,1.003388,1027
1046,2,0.998388,1047
1046,3,0.993388,1067
1046,4,0.988388,1067
1046,5,0.983388,1087
1046,6,0.978388,1087
1046,7,0.973388,1067
1046,8,0.968388,1067
1046,9,0.963388,1067
1046,10,0.958388,1067
1046,11,0.953388,1067
1046,12,0.948388,1047
1046,13,0.943388,1047
1046,14,0.938388,1027
1046,15,0.933388,987
1046,16,0.928388,947
1046,17,0.923388,847
1046,18,0.918388,687
1046,19,0.913388,627
1046,20,0.908388,627
1046,1,0.995556,1027
1046,2,0.990556,1047
1046,3,0.985556,1067
1046,4,0.980556,1067
1046,5,0.975556,1087
1046,6,0.970556,1087
1046,7,0.965556,1067
1046,8,0.960556,1067
1046,9,0.955556,1067
1046,10,0.950556,1067
1046,11,0.945556,1067
1046,12,0.940556,1047
1046,13,0.935556,1047
1046,14,0.930556,1027
1046,15,0.925556,987
1046,16,0.920556,947
1046,17,0.915556,847
1046,18,0.910556,687
1046,19,0.905556,627
1046,20,0.900556,627
1067,1,1.011393,1067
1067,2,1.006393,1067
1067,3,1.001393,1067
1067,4,0.996393,1047
1067,5,0.991393,1007
1067,6,0.986393,967
1067,7,0.981393,927
1067,8,0.976393,887
1067,9,0.971393,847
1067,10,0.966393,807
1067,11,0.961393,787
1067,12,0.956393,1047
1067,13,0.951393,1047
1067,14,0.946393,1047
1067,15,0.941393,1047
1067,16,0.936393,1047
1067,17,0.931393,1047
1067,18,0.926393,1047
1067,19,0.921393,1047
1067,20,0.916393,1047
1087,1,1.028571,1067
1087,2,1.023571,1067
1087,3,1.018571,1067
1087,4,1.013571,1047
1087,5,1.008571,1007
1087,6,1.003571,967
1087,7,0.998571,927
1087,8,0.993571,887
1087,9,0.988571,847
1087,10,0.983571,807
1087,11,0.978571,787
1087,12,0.973571,1047
1087,13,0.968571,1047
1087,14,0.963571,1047
1087,15,0.958571,1047
1087,16,0.953571,1047
1087,17,0.948571,1047
1087,18,0.943571,1047
1087,19,0.938571,1047
1087,20,0.933571,1047
1067,1,1.025284,1067
1067,2,1.020284,1067
1067,3,1.015284,1067
1067,4,1.010284,1047
1067,5,1.005284,1007
1067,6,1.000284,967
1067,7,0.995284,927
1067,8,0.990284,887
1067,9,0.985284,847
1067,10,0.980284,807
1067,11,0.975284,787
1067,12,0.970284,1047
1067,13,0.965284,1047
1067,14,0.960284,1047
1067,15,0.955284,1047
1067,16,0.950284,1047
1067,17,0.945284,1047
1067,18,0.940284,1047
1067,19,0.935284,1047
1067,20,0.930284,1047
787,1,1.00848,1047
787,2,1.014783,1047
787,3,1.011055,1027
787,4,1.008607,1027
787,5,1.002329,1027
787,6,0.99225,1027
787,7,0.97848,1027
787,8,0.962424,1027
787,9,-1.055883,1027
787,10,-1.075393,1027
787,11,-1.096112,1027
787,12,-1.11925,1027
787,13,-1.141179,1027
787,14,-1.176409,1027
787,15,-1.240659,1027
787,16,-1.304909,1027
787,17,-1.366741,1027
787,18,-1.428573,1027
787,19,-1.487987,1027
787,20,-1.544982,1027
1047,1,1.054557,1047
1047,2,1.113348,1047
1047,3,1.185942,1027
1047,4,1.255,1027
1047,5,1.305435,1027
1047,6,1.350866,1027
1047,7,1.36867,1027
1047,8,1.228657,1027
1047,9,1.11585,1027
1047,10,1.024438,1027
1047,11,0.946309,1027
1047,12,-1.126667,1027
1047,13,-1.197026,1027
1047,14,-1.266078,1027
1047,15,-1.335131,1027
1047,16,-1.404183,1027
1047,17,-1.470621,1027
1047,18,-1.537059,1027
1047,19,-1.600882,1027
1047,20,-1.662092,1027
1047,1,1.030063,1047
1047,2,1.054935,1047
1047,3,1.086493,1027
1047,4,1.124186,1027
1047,5,1.165323,1027
1047,6,1.212424,1027
1047,7,1.280508,1027
1047,8,1.183881,1027
1047,9,1.074879,1027
1047,10,0.986517,1027
1047,11,-1.09023,1027
1047,12,-1.165691,1027
1047,13,-1.238442,1027
1047,14,-1.309837,1027
1047,15,-1.381233,1027
1047,16,-1.452629,1027
1047,17,-1.521314,1027
1047,18,-1.59,1027
1047,19,-1.655976,1027
1047,20,-1.719241,1027
1027,1,1.101349,1026
1027,2,1.096349,1006
1027,3,1.091349,966
1027,4,1.086349,1046
1027,5,1.081349,1046
1027,6,1.076349,1046
1027,7,1.071349,1026
1027,8,1.066349,1026
1027,9,1.061349,1026
1027,10,1.056349,1026
1027,11,1.051349,1026
1027,12,1.046349,1026
1027,13,1.041349,1026
1027,14,1.036349,1026
1027,15,1.031349,1026
1027,16,1.026349,1026
1027,17,1.021349,1026
1027,18,1.016349,1026
1027,19,1.011349,1026
1027,20,1.006349,1026
1027,1,1.152795,1026
1027,2,1.158906,1006
1027,3,1.153906,966
1027,4,1.148906,1046
1027,5,1.143906,1046
1027,6,1.138906,1046
1027,7,1.133906,1026
1027,8,1.128906,1026
1027,9,1.123906,1026
1027,10,1.118906,1026
1027,11,1.113906,1026
1027,12,1.108906,1026
1027,13,1.103906,1026
1027,14,1.098906,1026
1027,15,1.093906,1026
1027,16,1.088906,1026
1027,17,1.048023,1026
1027,18,0.994595,1026
1027,19,0.947808,1026
1027,20,0.90495,1026
1047,1,1.075783,1026
1047,2,1.161088,1006
1047,3,1.270298,966
1047,4,1.355389,1046
1047,5,1.429695,1046
1047,6,1.495043,1046
1047,7,1.555991,1026
1047,8,1.400457,1026
1047,9,1.27488,1026
1047,10,1.169613,1026
1047,11,1.082887,1026
1047,12,1.006425,1026
1047,13,0.939551,1026
1047,14,-1.122095,1026
1047,15,-1.18372,1026
1047,16,-1.244213,1026
1047,17,-1.302441,1026
1047,18,-1.361801,1026
1047,19,-1.417763,1026
1047,20,-1.472593,1026
1046,1,1.008373,1068
1046,2,1.015564,1068
1046,3,1.015211,1048
1046,4,1.014901,1048
1046,5,1.00677,1048
1046,6,0.998658,1028
1046,7,0.989024,1028
1046,8,0.973373,1028
1046,9,0.9609,1028
1046,10,-1.055865,1028
1046,11,-1.076994,1028
1046,12,-1.169971,1028
1046,13,-1.262947,1028
1046,14,-1.355924,1028
1046,15,-1.4489,1028
1046,16,-1.541877,1028
1046,17,-1.634853,1028
1046,18,-1.72783,1028
1046,19,-1.820806,1028
1046,20,-1.913783,1028
1026,1,1.149748,1068
1026,2,1.22125,1068
1026,3,1.21625,1048
1026,4,1.21125,1048
1026,5,1.20625,1048
1026,6,1.20125,1028
1026,7,1.19625,1028
1026,8,1.19125,1028
1026,9,1.18625,1028
1026,10,1.18125,1028
1026,11,1.17625,1028
1026,12,1.17125,1028
1026,13,1.16625,1028
1026,14,1.16125,1028
1026,15,1.15625,1028
1026,16,1.094017,1028
1026,17,1.034318,1028
1026,18,0.980652,1028
1026,19,0.932112,1028
1026,20,-1.113198,1028
1066,1,1.043349,1068
1066,2,1.042071,1068
1066,3,1.038318,1048
1066,4,1.034567,1048
1066,5,1.030819,1048
1066,6,1.027075,1028
1066,7,1.023333,1028
1066,8,1.019595,1028
1066,9,1.015859,1028
1066,10,1.010859,1028
1066,11,1.005859,1028
1066,12,1.000859,1028
1066,13,0.994595,1028
1066,14,0.96252,1028
1066,15,0.932937,1028
1066,16,-1.095748,1028
1066,17,-1.12212,1028
1066,18,-1.149618,1028
1066,19,-1.177115,1028
1066,20,-1.22261,1028
1028,1,1.022069,1072
1028,2,1.017069,1092
1028,3,1.012069,1112
1028,4,1.007069,1132
1028,5,1.002069,1152
1028,6,0.997069,1192
1028,7,0.992069,1232
1028,8,0.987069,1292
1028,9,0.982069,1372
1028,10,0.977069,1412
1028,11,0.972069,1432
1028,12,0.967069,1452
1028,13,0.962069,1432
1028,14,0.957069,1412
1028,15,0.952069,1372
1028,16,0.947069,1312
1028,17,0.942069,1232
1028,18,0.937069,1152
1028,19,0.932069,1032
1028,20,0.927069,932
1028,1,1.060942,1072
1028,2,1.064709,1092
1028,3,1.061184,1112
1028,4,1.056184,1132
1028,5,1.051184,1152
1028,6,1.046184,1192
1028,7,1.041184,1232
1028,8,1.036184,1292
1028,9,1.031184,1372
1028,10,1.026184,1412
1028,11,1.021184,1432
1028,12,1.016184,1452
1028,13,1.011184,1432
1028,14,1.006184,1412
1028,15,1.001184,1372
1028,16,0.996184,1312
1028,17,0.991184,1232
1028,18,0.970176,1152
1028,19,0.947553,1032
1028,20,0.929547,932
1028,1,1.04609,1072
1028,2,1.043059,1092
1028,3,1.038059,1112
1028,4,1.033059,1132
1028,5,1.028059,1152
1028,6,1.023059,1192
1028,7,1.018059,1232
1028,8,1.013059,1292
1028,9,1.008059,1372
1028,10,1.003059,1412
1028,11,0.998059,1432
1028,12,0.993059,1452
1028,13,0.988059,1432
1028,14,0.983059,1412
1028,15,0.978059,1372
1028,16,0.973059,1312
1028,17,0.968059,1232
1028,18,0.963059,1152
1028,19,0.958059,1032
1028,20,0.953059,932
1372,1,1.093698,972
1372,2,1.122958,992
1372,3,1.119432,1032
1372,4,1.114432,1072
1372,5,1.109432,1132
1372,6,1.104432,1212
1372,7,1.099432,1272
1372,8,1.094432,1352
1372,9,1.089432,1412
1372,10,1.084432,1012
1372,11,1.079432,1012
1372,12,1.074432,1012
1372,13,1.069432,1012
1372,14,1.064432,1032
1372,15,1.059432,1032
1372,16,1.054432,1032
1372,17,1.049432,1032
1372,18,1.044432,1032
1372,19,1.039432,1032
1372,20,1.034432,1032
1192,1,1.081223,972
1192,2,1.134691,992
1192,3,1.129691,1032
1192,4,1.124691,1072
1192,5,1.119691,1132
1192,6,1.114691,1212
1192,7,1.109691,1272
1192,8,1.104691,1352
1192,9,1.099691,1412
1192,10,1.094691,1012
1192,11,1.089691,1012
1192,12,1.084691,1012
1192,13,1.079691,1012
1192,14,1.074691,1032
1192,15,1.069691,1032
1192,16,1.064691,1032
1192,17,1.059691,1032
1192,18,1.054691,1032
1192,19,1.049691,1032
1192,20,1.044691,1032
1072,1,1.058914,972
1072,2,1.110977,992
1072,3,1.149706,1032
1072,4,1.169753,1072
1072,5,1.170804,1132
1072,6,1.171149,1212
1072,7,1.157015,1272
1072,8,1.13931,1352
1072,9,1.109696,1412
1072,10,1.084499,1012
1072,11,1.059997,1012
1072,12,1.036793,1012
1072,13,1.020401,1012
1072,14,0.996327,1032
1072,15,0.982336,1032
1072,16,0.968495,1032
1072,17,0.966425,1032
1072,18,0.971512,1032
1072,19,0.97375,1032
1072,20,0.986655,1032
992,1,1.105211,873
992,2,1.100211,813
992,3,1.095211,773
992,4,1.090211,753
992,5,1.085211,733
992,6,1.077518,733
992,7,1.003666,753
992,8,-1.056788,773
992,9,-1.124562,853
992,10,-1.198175,953
992,11,-1.25719,1033
992,12,-1.303796,1153
992,13,-1.346752,1273
992,14,-1.375839,1373
992,15,-1.389599,1453
992,16,-1.393139,1513
992,17,-1.38865,1493
992,18,-1.38708,993
992,19,-1.375292,1013
992,20,-1.379562,1013
1032,1,1.004307,873
1032,2,0.993083,813
1032,3,-1.02832,773
1032,4,-1.065082,753
1032,5,-1.109016,733
1032,6,-1.195984,733
1032,7,-1.328033,753
1032,8,-1.444713,773
1032,9,-1.560369,853
1032,10,-1.66168,953
1032,11,-1.7425,1033
1032,12,-1.805902,1153
1032,13,-1.86418,1273
1032,14,-1.902992,1373
1032,15,-1.920287,1453
1032,16,-1.923238,1513
1032,17,-1.914918,1493
1032,18,-1.910697,993
1032,19,-1.891107,1013
1032,20,-1.860246,1013
1012,1,-1.053924,873
1012,2,-1.272231,813
1012,3,-1.604041,773
1012,4,-1.890841,753
1012,5,-2.136546,733
1012,6,-2.35681,733
1012,7,-2.537935,753
1012,8,-2.722975,773
1012,9,-2.939325,853
1012,10,-3.128278,953
1012,11,-3.278092,1033
1012,12,-3.394638,1153
1012,13,-3.501399,1273
1012,14,-3.570978,1373
1012,15,-3.599462,1453
1012,16,-3.600548,1513
1012,17,-3.64273,1493
1012,18,-3.849295,993
1012,19,-4.053904,1013
1012,20,-4.256556,1013
993,1,1.041481,1094
993,2,1.026842,1074
993,3,-1.181244,1054
993,4,-1.381675,1054
993,5,-1.559264,1054
993,6,-1.715279,1054
993,7,-1.849721,1074
993,8,-1.999391,1074
993,9,-2.142716,1094
993,10,-2.251777,1134
993,11,-2.329112,1174
993,12,-2.387411,1214
993,13,-2.431751,1294
993,14,-2.446904,1394
993,15,-2.435406,1514
993,16,-2.412487,1714
993,17,-2.390838,1714
993,18,-2.375533,1654
993,19,-2.377995,1614
993,20,-2.344924,1554
1013,1,1.008253,1094
1013,2,-1.015945,1074
1013,3,-1.062562,1054
1013,4,-1.261379,1054
1013,5,-1.438793,1054
1013,6,-1.595993,1054
1013,7,-1.73179,1074
1013,8,-1.87591,1074
1013,9,-2.010517,1094
1013,10,-2.11302,1134
1013,11,-2.185797,1174
1013,12,-2.240737,1214
1013,13,-2.282598,1294
1013,14,-2.297111,1394
1013,15,-2.286653,1514
1013,16,-2.265493,1714
1013,17,-2.24909,1714
1013,18,-2.219608,1654
1013,19,-2.19607,1614
1013,20,-2.145184,1554
853,1,1.048176,1094
853,2,1.043176,1074
853,3,1.038176,1054
853,4,1.033176,1054
853,5,1.028176,1054
853,6,1.023176,1054
853,7,1.018176,1074
853,8,1.013176,1074
853,9,1.008176,1094
853,10,1.003176,1134
853,11,0.998176,1174
853,12,0.993176,1214
853,13,0.988176,1294
853,14,0.983176,1394
853,15,0.978176,1514
853,16,0.973176,1714
853,17,0.968176,1714
853,18,0.963176,1654
853,19,0.958176,1614
853,20,0.953176,1554
1714,1,1.069571,1292
1714,2,1.139581,1332
1714,3,1.216624,1392
1714,4,1.224924,1472
1714,5,1.219924,1552
1714,6,1.214924,1592
1714,7,1.209924,1572
1714,8,1.204924,1532
1714,9,1.199924,1452
1714,10,1.194924,1332
1714,11,1.189924,1232
1714,12,1.184924,1072
1714,13,1.179924,972
1714,14,1.174924,872
1714,15,1.169924,792
1714,16,1.164924,712
1714,17,1.159924,672
1714,18,1.154924,632
1714,19,1.149924,592
1714,20,1.144924,572
1074,1,1.019793,1292
1074,2,1.025687,1332
1074,3,1.019901,1392
1074,4,1.000958,1472
1074,5,-1.025733,1552
1074,6,-1.145836,1592
1074,7,-1.246877,1572
1074,8,-1.339853,1532
1074,9,-1.411569,1452
1074,10,-1.46129,1332
1074,11,-1.489751,1232
1074,12,-1.500616,1072
1074,13,-1.496085,972
1074,14,-1.48129,872
1074,15,-1.464296,792
1074,16,-1.445836,712
1074,17,-1.434707,672
1074,18,-1.548211,632
1074,19,-1.660982,592
1074,20,-1.773021,572
1074,1,1.065571,1292
1074,2,1.116976,1332
1074,3,1.158985,1392
1074,4,1.197416,1472
1074,5,1.196588,1552
1074,6,1.191588,1592
1074,7,1.17007,1572
1074,8,1.148333,1532
1074,9,1.102532,1452
1074,10,1.061169,1332
1074,11,1.037999,1232
1074,12,1.02855,1072
1074,13,1.030799,972
1074,14,1.041746,872
1074,15,1.050197,792
1074,16,1.062628,712
1074,17,1.056409,672
1074,18,1.077576,632
1074,19,1.094655,592
1074,20,1.124385,572
672,1,1.024995,1171
672,2,1.038112,1151
672,3,1.050195,1111
672,4,1.062265,1071
672,5,1.076087,1011
672,6,1.083799,931
672,7,1.083102,851
672,8,1.076253,771
672,9,1.082435,671
672,10,1.069337,1091
672,11,1.069306,1091
672,12,1.061195,1091
672,13,1.045746,1071
672,14,1.032285,1071
672,15,1.027885,1071
672,16,1.033187,1071
672,17,1.033719,1071
672,18,1.028102,1051
672,19,1.03558,1051
672,20,1.031212,1051
1392,1,1.08677,1171
1392,2,1.13255,1151
1392,3,1.12755,1111
1392,4,1.12255,1071
1392,5,1.11755,1011
1392,6,1.11255,931
1392,7,1.10755,851
1392,8,1.10255,771
1392,9,1.09755,671
1392,10,1.09255,1091
1392,11,1.08755,1091
1392,12,1.08255,1091
1392,13,1.07755,1071
1392,14,1.07255,1071
1392,15,1.06755,1071
1392,16,1.06255,1071
1392,17,1.05755,1071
1392,18,1.05255,1051
1392,19,1.04755,1051
1392,20,1.04255,1051
1151,1,1.057646,1049
1151,2,1.116363,1029
1151,3,1.157254,1029
1151,4,1.18201,1029
1151,5,1.17701,1029
1151,6,1.17201,1029
1151,7,1.16701,1029
1151,8,1.16201,1029
1151,9,1.15701,1029
1151,10,1.15201,1029
1151,11,1.14701,1029
1151,12,1.14201,1049
1151,13,1.13701,1049
1151,14,1.13201,1069
1151,15,1.12701,1089
1151,16,1.12201,1109
1151,17,1.11701,1129
1151,18,1.11201,1169
1151,19,1.10701,1229
1151,20,1.10201,1329
1011,1,1.052039,1049
1011,2,1.098737,1029
1011,3,1.149589,1029
1011,4,1.181132,1029
1011,5,1.176132,1029
1011,6,1.17175,1029
1011,7,1.167369,1029
1011,8,1.162369,1029
1011,9,1.157988,1029
1011,10,1.152988,1029
1011,11,1.148608,1029
1011,12,1.144229,1049
1011,13,1.139229,1049
1011,14,1.13485,1069
1011,15,1.12985,1089
1011,16,1.125472,1109
1011,17,1.121095,1129
1011,18,1.116095,1169
1011,19,1.111718,1229
1011,20,1.106718,1329
1051,1,1.093555,1049
1051,2,1.183433,1029
1051,3,1.262311,1029
1051,4,1.332751,1029
1051,5,1.394355,1029
1051,6,1.457544,1029
1051,7,1.342265,1029
1051,8,1.229552,1029
1051,9,1.145036,1029
1051,10,1.064667,1029
1051,11,1.00189,1029
1051,12,0.953333,1049
1051,13,-1.083541,1049
1051,14,-1.110072,1069
1051,15,-1.12823,1089
1051,16,-1.137416,1109
1051,17,-1.143612,1129
1051,18,-1.14622,1169
1051,19,-1.144641,1229
1051,20,-1.142464,1329
1029,1,1.094156,888
1029,2,1.114056,848
1029,3,1.109056,828
1029,4,1.104056,808
1029,5,1.099056,788
1029,6,1.094056,768
1029,7,1.089056,768
1029,8,1.066157,768
1029,9,0.989757,788
1029,10,-1.088388,808
1029,11,-1.163445,848
1029,12,-1.235624,908
1029,13,-1.307802,988
1029,14,-1.374223,1068
1029,15,-1.433925,1168
1029,16,-1.487869,1268
1029,17,-1.535096,1348
