s,a,r,sp
171,9,-0.653813,168
171,10,-0.846112,169
171,11,-1.04997,171
171,12,-1.25721,171
171,13,-1.508508,172
171,14,-1.713224,173
171,15,-1.916575,174
171,16,-2.267637,174
171,17,-2.563524,175
171,18,-2.792617,176
171,19,-2.954767,176
171,20,-3.048141,177
183,1,1.326553,164
183,2,2.423882,164
183,3,3.350755,164
183,4,3.998087,165
183,5,4.497492,165
183,6,4.880891,166
183,7,4.922213,167
183,8,4.31615,167
183,9,3.729864,168
183,10,3.153933,169
183,11,2.613727,171
183,12,2.091592,171
183,13,1.599696,172
183,14,1.149898,173
183,15,0.743829,174
183,16,0.392798,174
183,17,0.096879,175
183,18,-0.132213,176
183,19,-0.294342,176
183,20,-0.386332,177
176,1,0.151028,177
176,2,0.296348,177
176,3,0.469648,176
176,4,0.663788,175
176,5,0.875087,174
176,6,1.013112,174
176,7,1.049197,173
176,8,0.646561,173
176,9,0.050565,172
176,10,-0.522932,172
176,11,-1.075808,171
176,12,-1.611874,171
176,13,-2.126709,171
176,14,-2.621421,170
176,15,-3.088682,170
176,16,-3.525432,169
176,17,-3.924929,169
176,18,-4.286315,168
176,19,-4.599231,168
176,20,-4.862951,167
174,1,-0.025283,177
174,2,-0.038286,177
174,3,-0.079538,176
174,4,-0.13099,175
174,5,-0.183408,174
174,6,-0.249307,174
174,7,-0.305186,173
174,8,-0.358649,173
174,9,-0.304,172
174,10,-0.818319,172
174,11,-1.371195,171
174,12,-1.907261,171
174,13,-2.422095,171
174,14,-2.916808,170
174,15,-3.384091,170
174,16,-3.820818,169
174,17,-4.220315,169
174,18,-4.581701,168
174,19,-4.894618,168
174,20,-5.158337,167
177,1,0.329516,177
177,2,0.657797,177
177,3,1.007587,176
177,4,1.187062,175
177,5,1.316354,174
177,6,1.405585,174
177,7,1.461482,173
177,8,1.043826,173
177,9,0.447827,172
177,10,-0.12567,172
177,11,-0.678546,171
177,12,-1.214612,171
177,13,-1.729446,171
177,14,-2.224159,170
177,15,-2.691431,170
177,16,-3.12817,169
177,17,-3.527667,169
177,18,-3.889053,168
177,19,-4.201969,168
177,20,-4.465689,167
168,1,0.898184,63
168,2,0.811229,64
168,3,0.603686,64
168,4,0.289925,64
168,5,-0.100055,64
168,6,-0.534918,64
168,7,-0.995493,63
168,8,-1.465964,63
168,9,-1.928243,62
168,10,-2.375806,62
168,11,-2.819281,61
168,12,-3.362957,61
168,13,-3.881149,60
168,14,-4.382055,60
168,15,-4.859122,59
168,16,-5.314445,58
168,17,-5.738527,58
168,18,-6.131062,57
168,19,-6.48931,56
168,20,-6.806623,56
172,1,0.618548,63
172,2,0.295317,64
172,3,-0.078213,64
172,4,-0.878887,64
172,5,-1.653119,64
172,6,-2.373387,64
172,7,-3.031232,63
172,8,-3.669665,63
172,9,-4.269486,62
172,10,-4.841076,62
172,11,-5.392327,61
172,12,-5.937003,61
172,13,-6.454802,60
172,14,-6.956102,60
172,15,-7.433169,59
172,16,-7.888492,58
172,17,-8.312358,58
172,18,-8.714527,57
172,19,-9.061254,56
172,20,-9.38067,56
171,1,0.808444,63
171,2,0.475507,64
171,3,0.090325,64
171,4,-0.294873,64
171,5,-0.879525,64
171,6,-1.597613,64
171,7,-2.255527,63
171,8,-2.893891,63
171,9,-3.493712,62
171,10,-4.065302,62
171,11,-4.616563,61
171,12,-5.161229,61
171,13,-5.679031,60
171,14,-6.180327,60
171,15,-6.657395,59
171,16,-7.112717,58
171,17,-7.536584,58
171,18,-7.927182,57
171,19,-8.28548,56
171,20,-8.604895,56
63,1,2.557757,65
63,2,4.249655,65
63,3,5.312832,65
63,4,5.953317,65
63,5,6.340434,64
63,6,6.622378,64
63,7,6.791583,64
63,8,6.451769,64
63,9,5.899845,64
63,10,5.33902,64
63,11,4.77734,64
63,12,4.239674,64
63,13,3.728386,64
63,14,3.243059,64
63,15,2.780543,64
63,16,2.339376,64
63,17,1.918822,64
63,18,1.515659,63
63,19,1.129693,63
63,20,0.759128,63
63,1,2.468495,65
63,2,4.03495,65
63,3,5.050015,65
63,4,5.664926,65
63,5,6.038325,64
63,6,6.313827,64
63,7,6.471989,64
63,8,6.164845,64
63,9,5.61988,64
63,10,5.057761,64
63,11,4.510529,64
63,12,3.979315,64
63,13,3.474113,64
63,14,2.995481,64
63,15,2.537314,64
63,16,2.099575,64
63,17,1.683009,64
63,18,1.283557,63
63,19,0.898867,63
63,20,0.530766,63
58,1,4.079559,65
58,2,6.806739,65
58,3,7.24472,65
58,4,7.14472,65
58,5,7.04472,64
58,6,6.94472,64
58,7,6.84472,64
58,8,6.74472,64
58,9,6.64472,64
58,10,6.54472,64
58,11,6.44472,64
58,12,6.34472,64
58,13,6.24472,64
58,14,6.14472,64
58,15,6.012357,64
58,16,5.545853,64
58,17,5.09337,64
58,18,4.681475,63
58,19,4.27859,63
58,20,3.897894,63
63,1,2.451373,28
63,2,3.97878,28
63,3,4.927796,28
63,4,5.450861,29
63,5,5.732969,29
63,6,5.856084,29
63,7,5.922705,29
63,8,5.972021,29
63,9,5.904171,30
63,10,5.801498,30
63,11,5.255036,30
63,12,4.730192,30
63,13,4.229493,30
63,14,3.750743,30
63,15,3.292176,30
63,16,2.851827,31
63,17,2.427994,31
63,18,2.024579,31
63,19,1.629939,31
63,20,1.253331,31
63,5,5.73297,29
63,10,5.801499,30
63,19,1.62994,31
64,1,2.328004,28
64,2,3.775736,28
64,3,4.67189,28
64,4,5.163197,29
64,5,5.426848,29
64,6,5.540425,29
64,7,5.601712,29
64,8,5.646606,29
64,9,5.576388,30
64,10,5.526716,30
64,11,4.992582,30
64,12,4.474923,30
64,13,3.979775,30
64,14,3.506044,30
64,15,3.051759,30
64,16,2.614929,31
64,17,2.200532,31
64,18,1.79419,31
64,19,1.407783,31
64,20,1.03373,31
30,1,-0.1,27
30,2,-0.2,27
30,3,-0.3,27
30,4,-0.4,27
30,5,-0.5,27
30,6,-0.6,27
30,7,-0.7,27
30,8,-0.8,27
30,9,-0.9,27
30,10,-1.0,27
30,11,-1.1,27
30,12,-1.2,27
30,13,-1.3,27
30,14,-1.4,27
30,15,-1.5,27
30,16,-1.6,27
30,17,-1.7,27
30,18,-1.8,27
30,19,-1.9,27
30,20,-2.0,27
29,1,-0.1,27
29,2,-0.2,27
29,3,-0.3,27
29,4,-0.4,27
29,5,-0.5,27
29,6,-0.6,27
29,7,-0.7,27
29,8,-0.8,27
29,9,-0.9,27
29,10,-1.0,27
29,11,-1.1,27
29,12,-1.2,27
29,13,-1.3,27
29,14,-1.4,27
29,15,-1.5,27
29,16,-1.6,27
29,17,-1.7,27
29,18,-1.8,27
29,19,-1.9,27
29,20,-2.0,27
31,1,-0.1,27
31,2,-0.2,27
31,3,-0.3,27
31,4,-0.4,27
31,5,-0.5,27
31,6,-0.6,27
31,7,-0.7,27
31,8,-0.8,27
31,9,-0.9,27
31,10,-1.0,27
31,11,-1.1,27
31,12,-1.2,27
31,13,-1.3,27
31,14,-1.4,27
31,15,-1.5,27
31,16,-1.6,27
31,17,-1.7,27
31,18,-1.8,27
31,19,-1.9,27
31,20,-2.0,27
27,1,1.133769,66
27,2,1.218542,66
27,3,1.159547,66
27,4,1.074742,66
27,5,0.982763,66
27,6,0.889956,66
27,7,0.79635,66
27,8,0.702786,66
27,9,0.609794,66
27,10,0.517398,65
27,11,0.425302,65
27,12,0.333315,65
27,13,0.241213,65
27,14,0.148877,65
27,15,0.056216,65
27,16,-0.041406,66
27,17,-0.146793,66
27,18,-0.251578,66
27,19,-0.355877,66
27,20,-0.459755,66
27,1,1.132682,66
27,2,1.217477,66
27,3,1.158503,66
27,4,1.073697,66
27,5,0.981725,66
27,6,0.888916,66
27,7,0.795325,66
27,8,0.701768,66
27,9,0.608779,66
27,10,0.516384,65
27,11,0.424293,65
27,12,0.332309,65
27,13,0.240203,65
27,14,0.147853,65
27,15,0.055203,65
27,16,-0.042505,66
27,17,-0.147886,66
27,18,-0.252668,66
27,19,-0.356959,66
27,20,-0.460837,66
27,1,1.13102,66
27,2,1.215429,66
27,3,1.156234,66
27,4,1.071571,66
27,5,0.97959,66
27,6,0.88678,66
27,7,0.793167,66
27,8,0.699595,66
27,9,0.606599,66
27,10,0.514172,65
27,11,0.422067,65
27,12,0.330055,65
27,13,0.237942,65
27,14,0.145599,65
27,15,0.052913,65
27,16,-0.04443,66
27,17,-0.149782,66
27,18,-0.254576,66
27,19,-0.358895,66
27,20,-0.462762,66
65,1,2.653284,64
65,2,3.904288,64
65,3,4.488229,64
65,4,4.741721,64
65,5,4.856273,63
65,6,4.845966,63
65,7,4.806469,63
65,8,4.778407,63
65,9,4.641339,63
65,10,4.475764,63
65,11,4.32305,63
65,12,4.187155,63
65,13,4.059982,63
65,14,3.948761,63
65,15,3.851667,63
65,16,3.673638,63
65,17,3.285485,63
65,18,2.918265,63
65,19,2.548545,63
65,20,2.19862,63
66,1,2.51569,64
66,2,3.732708,64
66,3,4.290885,64
66,4,4.533661,64
66,5,4.638261,63
66,6,4.622789,63
66,7,4.583291,63
66,8,4.55523,63
66,9,4.418008,63
66,10,4.253224,63
66,11,4.105816,63
66,12,3.964924,63
66,13,3.840042,63
66,14,3.72732,63
66,15,3.628068,63
66,16,3.510041,63
66,17,3.125812,63
66,18,2.762688,63
66,19,2.396011,63
66,20,2.049457,63
66,1,2.530074,64
66,2,3.726687,64
66,3,4.286569,64
66,4,4.530212,64
66,5,4.640189,63
66,6,4.63284,63
66,7,4.593343,63
66,8,4.565281,63
66,9,4.438616,63
66,10,4.271822,63
66,11,4.117409,63
66,12,3.980124,63
66,13,3.850863,63
66,14,3.737649,63
66,15,3.638025,63
66,16,3.55035,63
66,17,3.164637,63
66,18,2.788008,63
66,19,2.432195,63
66,20,2.071657,63
63,1,2.450968,17
63,2,4.085504,17
63,3,5.075695,17
63,4,5.72883,17
63,5,6.174033,16
63,6,6.48388,16
63,7,6.39678,16
63,8,5.958103,16
63,9,5.432417,16
63,10,4.883837,16
63,11,4.342061,15
63,12,3.820598,15
63,13,3.322219,15
63,14,2.847457,15
63,15,2.395639,15
63,16,1.963726,15
63,17,1.55148,15
63,18,1.156617,15
63,19,0.778366,15
63,20,0.415379,15
63,1,2.427559,17
63,2,4.046269,17
63,3,5.027076,17
63,4,5.67403,17
63,5,6.115758,16
63,6,6.423509,16
63,7,6.346472,16
63,8,5.906892,16
63,9,5.381497,16
63,10,4.833429,16
63,11,4.292838,15
63,12,3.772093,15
63,13,3.274615,15
63,14,2.800624,15
63,15,2.349735,15
63,16,1.918387,15
63,17,1.50688,15
63,18,1.112628,15
63,19,0.734404,15
63,20,0.372362,15
15,1,2.921515,80
15,2,4.255965,80
15,3,4.791678,80
15,4,4.949171,81
15,5,4.930518,81
15,6,4.841368,81
15,7,4.724182,81
15,8,4.601775,81
15,9,4.488462,81
15,10,4.387396,81
15,11,4.298234,81
15,12,4.219345,81
15,13,4.116869,81
15,14,4.011009,81
15,15,3.909057,82
15,16,3.812113,82
15,17,3.720681,82
15,18,3.636014,82
15,19,3.556218,82
15,20,3.484668,82
15,1,2.656904,80
15,2,3.871684,80
15,3,4.344164,80
15,4,4.466547,81
15,5,4.439832,81
15,6,4.347664,81
15,7,4.229094,81
15,8,4.107495,81
15,9,3.992703,81
15,10,3.889401,81
15,11,3.797671,81
15,12,3.715929,81
15,13,3.618161,81
15,14,3.512299,81
15,15,3.410347,82
15,16,3.313403,82
15,17,3.221973,82
15,18,3.137306,82
15,19,3.057508,82
15,20,2.985954,82
15,1,2.724183,80
15,2,3.980212,80
15,3,4.471198,80
15,4,4.602149,81
15,5,4.581475,81
15,6,4.488854,81
15,7,4.371109,81
15,8,4.24832,81
15,9,4.134225,81
15,10,4.031946,81
15,11,3.940703,81
15,12,3.860746,81
15,13,3.761083,81
15,14,3.655222,81
15,15,3.55327,82
15,16,3.456325,82
15,17,3.364895,82
15,18,3.280228,82
15,19,3.200431,82
15,20,3.128879,82
80,1,1.58876,63
80,2,2.530999,63
80,3,2.98873,62
80,4,3.179033,62
80,5,2.990137,62
80,6,2.880663,63
80,7,2.823921,63
80,8,2.804215,63
80,9,2.816643,63
80,10,2.856975,64
80,11,2.925301,64
80,12,2.845402,64
80,13,2.370131,64
80,14,1.901395,63
80,15,1.443802,63
80,16,0.991671,63
80,17,0.558295,63
80,18,0.119478,62
80,19,-0.299606,62
80,20,-0.722361,62
82,1,2.079668,63
82,2,2.956233,63
82,3,3.837123,62
82,4,4.298847,62
82,5,4.420985,62
82,6,4.311508,63
82,7,4.254771,63
82,8,4.235061,63
82,9,4.24749,63
82,10,4.287823,64
82,11,4.356148,64
82,12,4.276248,64
82,13,3.800978,64
82,14,3.332243,63
82,15,2.874648,63
82,16,2.422518,63
82,17,1.989142,63
82,18,1.550324,62
82,19,1.131241,62
82,20,0.708485,62
80,1,1.738579,63
80,2,2.749958,63
80,3,3.345815,62
80,4,3.584012,62
80,5,3.395111,62
80,6,3.285636,63
80,7,3.228888,63
80,8,3.209188,63
80,9,3.221617,63
80,10,3.261948,64
80,11,3.330275,64
80,12,3.250375,64
80,13,2.775105,64
80,14,2.306369,63
80,15,1.848775,63
80,16,1.396645,63
80,17,0.963269,63
80,18,0.524451,62
80,19,0.105368,62
80,20,-0.317388,62
63,1,3.046409,72
63,2,4.764384,72
63,3,5.808617,71
63,4,6.382753,71
63,5,6.604862,71
63,6,6.624332,71
63,7,6.534558,71
63,8,6.434558,70
63,9,6.325189,70
63,10,6.227088,70
63,11,6.134558,70
63,12,6.034558,70
63,13,5.695628,69
63,14,5.22269,69
63,15,4.77047,69
63,16,4.33276,69
63,17,3.912797,69
63,18,3.506287,69
63,19,3.112142,69
63,20,2.729366,68
62,1,3.137882,72
62,2,4.843061,72
62,3,5.86914,71
62,4,6.424969,71
62,5,6.630765,71
62,6,6.540319,71
62,7,6.440319,71
62,8,6.340319,70
62,9,6.240319,70
62,10,6.140319,70
62,11,6.040319,70
62,12,5.940319,70
62,13,5.769793,69
62,14,5.292011,69
62,15,4.832702,69
62,16,4.393684,69
62,17,3.970215,69
62,18,3.555667,69
62,19,3.158256,69
62,20,2.772328,68
63,1,2.991143,72
63,2,4.632576,72
63,3,5.580739,71
63,4,6.049206,71
63,5,6.234108,71
63,6,6.239672,71
63,7,6.144633,71
63,8,6.018752,70
63,9,5.895861,70
63,10,5.788228,70
63,11,5.701659,70
63,12,5.63442,70
63,13,5.44192,69
63,14,4.970239,69
63,15,4.520856,69
63,16,4.088323,69
63,17,3.664668,69
63,18,3.25957,69
63,19,2.866374,69
63,20,2.49044,68
70,1,0.501174,117
70,2,0.804442,117
70,3,0.982967,117
70,4,1.09142,117
70,5,1.16603,116
70,6,1.245807,116
70,7,1.251741,116
70,8,1.288078,116
70,9,1.356453,116
70,10,1.308461,116
70,11,0.914271,115
70,12,0.530352,115
70,13,0.15627,115
70,14,-0.303759,115
70,15,-0.771722,115
70,16,-1.22183,115
70,17,-1.674087,115
70,18,-2.106958,115
70,19,-2.54416,115
70,20,-2.962494,115
69,1,0.733027,117
69,2,1.185314,117
69,3,1.457655,117
69,4,1.625162,117
69,5,1.758408,116
69,6,1.848211,116
69,7,1.880499,116
69,8,1.916843,116
69,9,1.985217,116
69,10,1.62615,116
69,11,1.21457,115
69,12,0.815248,115
69,13,0.398275,115
69,14,0.021132,115
69,15,-0.345873,115
69,16,-0.70354,115
69,17,-1.052568,115
69,18,-1.478194,115
69,19,-1.915424,115
69,20,-2.333786,115
70,1,0.443744,117
70,2,0.712447,117
70,3,0.870296,117
70,4,0.966069,117
70,5,1.049363,116
70,6,1.105286,116
70,7,1.113262,116
70,8,1.149598,116
70,9,1.217973,116
70,10,1.245795,116
70,11,0.855401,115
70,12,0.475138,115
70,13,0.03577,115
70,14,-0.442238,115
70,15,-0.910202,115
70,16,-1.360024,115
70,17,-1.812566,115
70,18,-2.245438,115
70,19,-2.682631,115
70,20,-3.100965,115
115,1,2.170655,14
115,2,2.922572,13
115,3,3.176346,13
115,4,3.30317,13
115,5,3.206745,13
115,6,2.922019,13
115,7,2.55231,14
115,8,2.087402,14
115,9,1.582455,14
115,10,1.073147,13
115,11,0.575747,13
115,12,0.100595,13
115,13,-0.350572,13
115,14,-0.777584,13
115,15,-1.180976,12
115,16,-1.561513,12
115,17,-1.919951,12
115,18,-2.267502,11
115,19,-2.58579,11
115,20,-2.898056,10
115,1,1.92454,14
115,2,2.734487,13
115,3,2.895475,13
115,4,2.943854,13
115,5,2.794695,13
115,6,2.482481,13
115,7,2.095561,14
115,8,1.608307,14
115,9,1.118234,14
115,10,0.621526,13
115,11,0.136921,13
115,12,-0.329211,13
115,13,-0.773079,13
115,14,-1.194278,13
115,15,-1.594697,12
115,16,-1.973142,12
115,17,-2.334632,12
115,18,-2.674411,11
115,19,-3.002299,11
115,20,-3.306991,10
115,1,1.910756,14
115,2,2.747169,13
115,3,2.902627,13
115,4,2.942953,13
115,5,2.78632,13
115,6,2.466663,13
115,7,2.04272,14
115,8,1.583983,14
115,9,1.091172,14
115,10,0.593687,13
115,11,0.10825,13
115,12,-0.357912,13
115,13,-0.801709,13
115,14,-1.223036,13
115,15,-1.622728,12
115,16,-2.001068,12
115,17,-2.362149,12
115,18,-2.701578,11
115,19,-3.029134,11
115,20,-3.341336,10
12,1,-0.1,27
12,2,-0.2,27
12,3,-0.3,27
12,4,-0.4,27
12,5,-0.5,27
12,6,-0.6,27
12,7,-0.7,27
12,8,-0.8,27
12,9,-0.9,27
12,10,-1.0,27
12,11,-1.1,27
12,12,-1.2,27
12,13,-1.3,27
12,14,-1.4,27
12,15,-1.5,27
12,16,-1.6,27
12,17,-1.7,27
12,18,-1.8,27
12,19,-1.9,27
12,20,-2.0,27
13,1,-0.1,27
13,2,-0.2,27
13,3,-0.3,27
13,4,-0.4,27
13,5,-0.5,27
13,6,-0.6,27
13,7,-0.7,27
13,8,-0.8,27
13,9,-0.9,27
13,10,-1.0,27
13,11,-1.1,27
13,12,-1.2,27
13,13,-1.3,27
13,14,-1.4,27
13,15,-1.5,27
13,16,-1.6,27
13,17,-1.7,27
13,18,-1.8,27
13,19,-1.9,27
13,20,-2.0,27
27,1,1.041325,30
27,2,1.46156,30
27,3,1.601893,30
27,4,1.607528,31
27,5,1.560574,31
27,6,1.489574,31
27,7,1.407098,31
27,8,1.318732,31
27,9,1.227384,31
27,10,1.134469,31
27,11,1.04077,31
27,12,0.946693,31
27,13,0.852203,31
27,14,0.755311,31
27,15,0.65336,32
27,16,0.556417,32
27,17,0.465007,32
27,18,0.377339,32
27,19,0.281829,32
27,20,0.186225,32
27,1,1.044691,30
27,2,1.466417,30
27,3,1.607364,30
27,4,1.61323,31
27,5,1.566363,31
27,6,1.495398,31
27,7,1.412935,31
27,8,1.324596,31
27,9,1.233255,31
27,10,1.140345,31
27,11,1.046672,31
27,12,0.952594,31
27,13,0.858153,31
27,14,0.76118,31
27,15,0.659229,32
27,16,0.562286,32
27,17,0.470876,32
27,18,0.383409,32
27,19,0.287924,32
27,20,0.192342,32
27,1,1.045159,30
27,2,1.467394,30
27,3,1.608594,30
27,4,1.614549,31
27,5,1.567711,31
27,6,1.496766,31
27,7,1.414312,31
27,8,1.325996,31
27,9,1.234678,31
27,10,1.141718,31
27,11,1.048122,31
27,12,0.954041,31
27,13,0.859649,31
27,14,0.7626,31
27,15,0.660648,32
27,16,0.563705,32
27,17,0.472295,32
27,18,0.384957,32
27,19,0.289484,32
27,20,0.193867,32
31,1,2.654305,27
31,2,3.735935,27
31,3,4.146834,27
31,4,4.280835,27
31,5,4.28807,28
31,6,4.243539,28
31,7,4.179625,28
31,8,4.109117,28
31,9,4.016868,28
31,10,3.909096,28
31,11,3.804512,28
31,12,3.703902,28
31,13,3.607416,29
31,14,3.515687,29
31,15,3.43007,29
31,16,3.349299,29
31,17,3.27603,29
31,18,3.211474,29
31,19,3.149687,29
31,20,3.101152,29
32,1,2.769708,27
32,2,3.917029,27
32,3,4.353376,27
32,4,4.493616,27
32,5,4.50374,28
32,6,4.460835,28
32,7,4.397798,28
32,8,4.328333,28
32,9,4.233618,28
32,10,4.125845,28
32,11,4.021262,28
32,12,3.920652,28
32,13,3.824166,29
32,14,3.732437,29
32,15,3.64682,29
32,16,3.566048,29
32,17,3.492779,29
32,18,3.428222,29
32,19,3.366435,29
32,20,3.317898,29
31,1,2.587916,27
31,2,3.647956,27
31,3,4.051694,27
31,4,4.182726,27
31,5,4.188708,28
31,6,4.143428,28
31,7,4.07902,28
31,8,4.008044,28
31,9,3.916975,28
31,10,3.809202,28
31,11,3.704619,28
31,12,3.604008,28
31,13,3.507522,29
31,14,3.415793,29
31,15,3.330176,29
31,16,3.249405,29
31,17,3.176136,29
31,18,3.11158,29
31,19,3.049795,29
31,20,3.00126,29
29,1,1.603141,22
29,2,1.668232,22
29,3,1.588173,22
29,4,1.49227,22
29,5,1.396477,22
29,6,1.305063,22
29,7,1.202678,22
29,8,1.098943,22
29,9,0.994532,22
29,10,0.890695,22
29,11,0.78817,22
29,12,0.686884,22
29,13,0.586598,22
29,14,0.487098,22
29,15,0.388187,22
29,16,0.289781,22
29,17,0.191777,22
29,18,0.094113,22
29,19,-0.003233,22
29,20,-0.100326,23
27,1,1.078415,22
27,2,1.092308,22
27,3,1.014393,22
27,4,0.919567,22
27,5,0.827523,22
27,6,0.730538,22
27,7,0.628319,22
27,8,0.524916,22
27,9,0.420883,22
27,10,0.317062,22
27,11,0.213973,22
27,12,0.111696,22
27,13,0.010134,22
27,14,-0.090866,22
27,15,-0.19139,22
27,16,-0.291573,22
27,17,-0.39145,22
27,18,-0.491085,22
27,19,-0.590502,22
27,20,-0.689748,23
22,1,0.328955,119
22,2,0.296922,118
22,3,0.216896,118
22,4,0.127082,118
22,5,0.034367,118
22,6,-0.05932,118
22,7,-0.152958,118
22,8,-0.246319,119
22,9,-0.339919,119
22,10,-0.431985,119
22,11,-0.524198,119
22,12,-0.615973,119
22,13,-0.707379,119
22,14,-0.802152,119
22,15,-0.909738,119
22,16,-1.016599,119
22,17,-1.121931,119
22,18,-1.227465,119
22,19,-1.331663,119
22,20,-1.435935,119
22,1,0.329557,119
22,2,0.297028,118
22,3,0.216794,118
22,4,0.126905,118
22,5,0.034039,118
22,6,-0.059582,118
22,7,-0.153533,118
22,8,-0.247018,119
22,9,-0.34016,119
22,10,-0.432917,119
22,11,-0.525244,119
22,12,-0.617104,119
22,13,-0.70859,119
22,14,-0.802268,119
22,15,-0.909851,119
22,16,-1.016734,119
22,17,-1.122065,119
22,18,-1.22761,119
22,19,-1.331825,119
22,20,-1.436103,119
22,1,0.455351,119
22,2,0.436613,118
22,3,0.357788,118
22,4,0.26798,118
22,5,0.175127,118
22,6,0.081496,118
22,7,-0.011978,118
22,8,-0.105046,119
22,9,-0.197101,119
22,10,-0.288477,119
22,11,-0.380014,119
22,12,-0.470198,119
22,13,-0.561488,119
22,14,-0.669447,119
22,15,-0.776563,119
22,16,-0.882899,119
22,17,-0.988477,119
22,18,-1.093262,119
22,19,-1.19731,119
22,20,-1.300628,119
118,1,1.128838,121
118,2,1.892956,121
118,3,2.406111,122
118,4,2.221977,122
118,5,1.980869,123
118,6,1.639297,123
118,7,1.267548,124
118,8,0.862606,124
118,9,0.451775,124
118,10,0.036181,125
118,11,-0.373465,125
118,12,-0.773982,125
118,13,-1.163672,126
118,14,-1.541337,126
118,15,-1.907114,126
118,16,-2.261329,126
118,17,-2.605142,127
118,18,-2.938614,127
118,19,-3.262765,127
118,20,-3.697573,127
119,1,1.103804,121
119,2,1.891044,121
119,3,2.356013,122
119,4,2.168799,122
119,5,1.897035,123
119,6,1.56318,123
119,7,1.19901,124
119,8,0.801071,124
119,9,0.396203,124
119,10,-0.014586,125
119,11,-0.420222,125
119,12,-0.817623,125
119,13,-1.204581,126
119,14,-1.579928,126
119,15,-1.943709,126
119,16,-2.296179,126
119,17,-2.638158,127
119,18,-2.951303,127
119,19,-3.312667,127
119,20,-3.747474,127
118,1,1.127417,121
118,2,1.927529,121
118,3,2.377541,122
118,4,2.234348,122
118,5,1.960904,123
118,6,1.624181,123
118,7,1.256901,124
118,8,0.855317,124
118,9,0.439108,124
118,10,0.021261,125
118,11,-0.390101,125
118,12,-0.791015,125
118,13,-1.180976,126
118,14,-1.558534,126
118,15,-1.905293,126
118,16,-2.259021,126
118,17,-2.602494,127
118,18,-2.935576,127
118,19,-3.258408,127
118,20,-3.689888,127
127,1,0.42631,164
127,2,0.786339,164
127,3,1.01201,164
127,4,1.161094,164
127,5,1.251331,164
127,6,1.295536,164
127,7,1.303661,163
127,8,1.285537,163
127,9,0.962351,162
127,10,0.390173,162
127,11,-0.152717,161
127,12,-0.686451,161
127,13,-1.201529,160
127,14,-1.702353,159
127,15,-2.18986,159
127,16,-2.671657,158
127,17,-3.134595,158
127,18,-3.591491,157
127,19,-4.033576,157
127,20,-4.467118,156
124,1,-0.061856,164
124,2,-0.130306,164
124,3,-0.17337,164
124,4,-0.23653,164
124,5,-0.299903,164
124,6,-0.299183,164
124,7,-0.323332,163
124,8,-0.372462,163
124,9,-0.571639,162
124,10,-1.143816,162
124,11,-1.686061,161
124,12,-2.220441,161
124,13,-2.735511,160
124,14,-3.236342,159
124,15,-3.723849,159
124,16,-4.205646,158
124,17,-4.668584,158
124,18,-5.125481,157
124,19,-5.567564,157
124,20,-6.001107,156
126,1,0.150106,164
126,2,0.335865,164
126,3,0.489639,164
126,4,0.553506,164
126,5,0.584554,164
126,6,0.590277,164
126,7,0.57615,163
126,8,0.466762,163
126,9,-0.112207,162
126,10,-0.684384,162
126,11,-1.226748,161
126,12,-1.761009,161
126,13,-2.276081,160
126,14,-2.77691,159
126,15,-3.264417,159
126,16,-3.746214,158
126,17,-4.209152,158
126,18,-4.666048,157
126,19,-5.108132,157
126,20,-5.541675,156
163,1,0.644634,178
163,2,1.126287,179
163,3,1.408674,179
163,4,1.483317,179
163,5,1.48116,179
163,6,1.312309,180
163,7,1.022658,180
163,8,0.732188,180
163,9,0.331091,181
163,10,-0.015151,181
163,11,-0.349877,181
163,12,-0.717776,182
163,13,-0.999177,182
163,14,-1.246867,183
163,15,-1.522385,184
163,16,-1.702159,184
163,17,-1.916564,185
163,18,-2.027626,185
163,19,-2.184297,186
163,20,-2.325222,186
161,1,0.891883,178
161,2,1.597205,179
161,3,2.208413,179
161,4,2.422961,179
161,5,2.526991,179
161,6,2.526217,180
161,7,2.224278,180
161,8,1.917236,180
161,9,1.548694,181
161,10,1.166531,181
161,11,0.869139,181
161,12,0.532361,182
161,13,0.23496,182
161,14,-0.02078,183
161,15,-0.236079,184
161,16,-0.409941,184
161,17,-0.629133,185
161,18,-0.727415,185
161,19,-0.78777,186
161,20,-0.876227,186
164,1,0.577584,178
164,2,1.008038,179
164,3,1.254713,179
164,4,1.30921,179
164,5,1.295206,179
164,6,1.126664,180
164,7,0.842791,180
164,8,0.557957,180
164,9,0.167245,181
164,10,-0.170249,181
164,11,-0.552297,181
164,12,-0.858106,182
164,13,-1.190424,182
164,14,-1.435484,183
164,15,-1.707367,184
164,16,-1.888054,184
164,17,-2.101767,185
164,18,-2.21612,185
164,19,-2.383645,186
164,20,-2.532927,186
182,1,1.239341,223
182,2,2.284348,222
182,3,3.117268,221
182,4,3.697615,221
182,5,4.132665,220
182,6,4.456205,220
182,7,4.690605,220
182,8,4.367158,219
182,9,3.771365,219
182,10,3.195998,219
182,11,2.642203,218
182,12,2.106616,218
182,13,1.591,217
182,14,1.097167,217
182,15,0.624971,217
182,16,0.182637,216
182,17,-0.224837,216
182,18,-0.59688,215
182,19,-0.926791,215
182,20,-1.208287,214
180,1,0.79638,223
180,2,1.497925,222
180,3,1.977783,221
180,4,2.335751,221
180,5,2.597809,220
180,6,2.785171,220
180,7,2.913669,220
