s,a,r,sp
1,1,-0.005,14418
1,2,-0.01,11318
1,3,-0.015,4188
1,4,-0.02,60763
1,5,-1.053169,35498
1,6,-1.142676,53013
1,7,-1.232183,24958
1,8,-1.32169,44953
1,9,-1.404155,59988
1,10,-1.48662,7288
1,11,-1.562042,11318
1,12,-1.637465,35498
1,13,-1.705845,60763
1,14,-1.774225,18448
1,15,-1.842606,32708
1,16,-1.910986,1398
1,17,-1.972324,36273
1,18,-2.040704,4963
1,19,-2.102042,39683
1,20,-2.16338,8528
8528,1,1.130436,13954
8528,2,1.281139,45419
8528,3,1.442143,32399
8528,4,1.594776,49914
8528,5,1.75407,65104
8528,6,1.912857,18759
8528,7,2.075345,46349
8528,8,2.145714,25269
8528,9,2.140714,24494
8528,10,2.075,27749
8528,11,2.026633,37514
8528,12,1.959802,47744
8528,13,1.902846,2484
8528,14,1.854528,2484
8528,15,1.808077,13334
8528,16,1.768943,23719
8528,17,1.725651,33949
8528,18,1.699474,33949
8528,19,1.673786,33949
8528,20,1.64359,43869
4188,1,1.103434,13954
4188,2,1.216667,45419
4188,3,1.354048,32399
4188,4,1.4591,49914
4188,5,1.561207,65104
4188,6,1.661176,18759
4188,7,1.675037,46349
4188,8,1.676418,25269
4188,9,1.671418,24494
4188,10,1.622727,27749
4188,11,1.576206,37514
4188,12,1.526207,47744
4188,13,1.494322,2484
4188,14,1.453179,2484
4188,15,1.418506,13334
4188,16,1.384968,23719
4188,17,1.348022,33949
4188,18,1.321043,33949
4188,19,1.294728,33949
4188,20,1.277246,43869
53013,1,1.099478,13954
53013,2,1.223333,45419
53013,3,1.338659,32399
53013,4,1.46495,49914
53013,5,1.566398,65104
53013,6,1.626716,18759
53013,7,1.666149,46349
53013,8,1.635472,25269
53013,9,1.630472,24494
53013,10,1.588376,27749
53013,11,1.536398,37514
53013,12,1.492448,47744
53013,13,1.450358,2484
53013,14,1.41,2484
53013,15,1.37598,13334
53013,16,1.343077,23719
53013,17,1.311226,33949
53013,18,1.288882,33949
53013,19,1.258659,33949
53013,20,1.237349,43869
2484,1,1.031364,64795
2484,2,1.045556,22325
2484,3,1.050421,11940
2484,4,-1.046316,42475
2484,5,-1.156579,29455
2484,6,-1.25807,35500
2484,7,-1.359561,41855
2484,8,-1.452281,28835
2484,9,-1.553772,59990
2484,10,-1.637719,59990
2484,11,-1.730439,59990
2484,12,-1.814386,38445
2484,13,-1.898333,17830
2484,14,-1.982281,64175
2484,15,-2.057456,41855
2484,16,-2.132632,21395
2484,17,-2.207807,935
2484,18,-2.282982,45885
2484,19,-2.358158,25735
2484,20,-2.424561,4190
25269,1,-0.005,64795
25269,2,-0.01,22325
25269,3,-0.015,11940
25269,4,-1.055398,42475
25269,5,-1.166593,29455
25269,6,-1.268938,35500
25269,7,-1.371283,41855
25269,8,-1.464779,28835
25269,9,-1.567124,59990
25269,10,-1.65177,59990
25269,11,-1.745265,59990
25269,12,-1.829912,38445
25269,13,-1.914558,17830
25269,14,-1.999204,64175
25269,15,-2.075,41855
25269,16,-2.150796,21395
25269,17,-2.226593,935
25269,18,-2.302389,45885
25269,19,-2.378186,25735
25269,20,-2.445133,4190
32399,1,1.09197,64795
32399,2,1.173007,22325
32399,3,1.250734,11940
32399,4,1.320741,42475
32399,5,1.378101,29455
32399,6,1.262857,35500
32399,7,1.163675,41855
32399,8,1.084224,28835
32399,9,1.007326,59990
32399,10,-0.05,59990
32399,11,-1.110249,59990
32399,12,-1.164972,38445
32399,13,-1.219696,17830
32399,14,-1.27442,64175
32399,15,-1.323619,41855
32399,16,-1.372818,21395
32399,17,-1.422017,935
32399,18,-1.471215,45885
32399,19,-1.520414,25735
32399,20,-1.564088,4190
64795,1,1.17814,17056
64795,2,1.383836,27751
64795,3,1.626129,47746
64795,4,1.855576,2486
64795,5,2.094792,33951
64795,6,2.336279,66036
64795,7,2.251517,40306
64795,8,2.102105,5586
64795,9,1.979876,27131
64795,10,1.869811,47281
64795,11,1.778333,2021
64795,12,1.69431,12561
64795,13,1.616818,23101
64795,14,1.551514,23101
64795,15,1.490385,33331
64795,16,1.433011,33331
64795,17,1.379029,33331
64795,18,1.333077,23101
64795,19,1.284661,23101
64795,20,1.243234,12561
29455,1,1.188989,17056
29455,2,1.404239,27751
29455,3,1.665769,47746
29455,4,1.930893,2486
29455,5,2.204592,33951
29455,6,2.384365,66036
29455,7,2.420056,40306
29455,8,2.26,5586
29455,9,2.129129,27131
29455,10,2.011321,47281
29455,11,1.913468,2021
29455,12,1.823621,12561
29455,13,1.740785,23101
29455,14,1.671036,23101
29455,15,1.605769,33331
29455,16,1.544535,33331
29455,17,1.486942,33331
29455,18,1.437972,23101
29455,19,1.386356,23101
29455,20,1.342244,12561
45885,1,1.197667,17056
45885,2,1.412713,27751
45885,3,1.686887,47746
45885,4,1.95807,2486
45885,5,2.175,33951
45885,6,2.356243,66036
45885,7,2.498708,40306
45885,8,2.333684,5586
45885,9,2.198781,27131
45885,10,2.077358,47281
45885,11,1.976532,2021
45885,12,1.883966,12561
45885,13,1.798636,23101
45885,14,1.726813,23101
45885,15,1.659615,33331
45885,16,1.59658,33331
45885,17,1.537302,33331
45885,18,1.486923,23101
45885,19,1.433814,23101
45885,20,1.388449,12561
33331,1,1.091677,41857
33331,2,1.18802,44957
33331,3,1.276815,24962
33331,4,1.365496,34882
33331,5,1.404134,44957
33331,6,1.451633,59992
33331,7,1.44061,53017
33331,8,1.406215,937
33331,9,1.378529,60767
33331,10,1.335496,7912
33331,11,1.289444,22327
33331,12,1.250469,46662
33331,13,1.217686,61852
33331,14,1.181724,19227
33331,15,1.151351,54567
33331,16,1.11802,12562
33331,17,1.089757,47282
33331,18,1.066051,16437
33331,19,1.046509,51157
33331,20,1.023839,30697
33951,1,1.070397,53017
33951,2,1.138305,44957
33951,3,1.194821,24962
33951,4,1.223119,34882
33951,5,1.22963,44957
33951,6,1.22463,59992
33951,7,1.202443,53017
33951,8,1.169821,937
33951,9,1.12816,60767
33951,10,1.088655,7912
33951,11,1.051122,22327
33951,12,1.015397,46662
33951,13,0.981332,61852
33951,14,0.941194,19227
33951,15,-1.10083,54567
33951,16,-1.139041,12562
33951,17,-1.177251,47282
33951,18,-1.215461,16437
33951,19,-1.249982,51157
33951,20,-1.280812,30697
66036,1,1.075153,53017
66036,2,1.145102,44957
66036,3,1.204828,24962
66036,4,1.243393,34882
66036,5,1.267237,44957
66036,6,1.250543,59992
66036,7,1.228393,53017
66036,8,1.195808,937
66036,9,1.159255,60767
66036,10,1.119421,7912
66036,11,1.077,22327
66036,12,1.045469,46662
66036,13,1.015153,61852
66036,14,0.982045,19227
66036,15,0.942986,54567
66036,16,-1.094134,12562
66036,17,-1.130936,47282
66036,18,-1.167739,16437
66036,19,-1.201007,51157
66036,20,-1.230742,30697
53017,1,1.202951,49608
53017,2,1.431606,25738
53017,3,1.709891,25738
53017,4,1.945174,25738
53017,5,2.121739,4193
53017,6,2.293529,60768
53017,7,2.465,60768
53017,8,2.647075,60768
53017,9,2.606007,4193
53017,10,2.45,15198
53017,11,2.310269,35503
53017,12,2.197143,938
53017,13,2.081739,21398
53017,14,1.987292,41858
53017,15,1.9,41858
53017,16,1.828213,41858
53017,17,1.752209,32093
53017,18,1.689279,32093
53017,19,1.629891,21398
53017,20,1.573729,21398
16437,1,1.252143,49608
16437,2,1.452916,25738
16437,3,1.61,25738
16437,4,1.7675,25738
16437,5,1.927218,4193
16437,6,2.088519,60768
16437,7,2.253,60768
16437,8,2.414936,60768
16437,9,2.578853,4193
16437,10,2.740244,15198
16437,11,2.908731,35503
16437,12,3.082857,938
16437,13,3.043696,21398
16437,14,2.909167,41858
16437,15,2.785,41858
16437,16,2.683285,41858
16437,17,2.575465,32093
16437,18,2.486577,32093
16437,19,2.402817,21398
16437,20,2.323729,21398
12562,1,1.239755,49608
12562,2,1.477465,25738
12562,3,1.633148,25738
12562,4,1.796327,25738
12562,5,1.952778,4193
12562,6,2.123226,60768
12562,7,2.286739,60768
12562,8,2.455327,60768
12562,9,2.611716,4193
12562,10,2.775397,15198
12562,11,2.945,35503
12562,12,2.991429,938
12562,13,2.837174,21398
12562,14,2.71125,41858
12562,15,2.595,41858
12562,16,2.49971,41858
12562,17,2.398721,32093
12562,18,2.315405,32093
12562,19,2.236878,21398
12562,20,2.162712,21398
49608,1,1.094174,30079
49608,2,1.188198,57359
49608,3,1.301832,64799
49608,4,1.38,49609
49608,5,1.447325,4194
49608,6,1.48711,4194
49608,7,1.505541,60769
49608,8,1.47711,49609
49608,9,1.449382,18454
49608,10,1.411538,53794
49608,11,1.364929,32714
49608,12,1.325417,1404
49608,13,1.292143,36279
49608,14,1.26,4969
49608,15,1.224674,39689
49608,16,1.198846,8534
49608,17,1.165784,54569
49608,18,1.145294,23104
49608,19,1.121463,2024
49608,20,1.098198,47284
32093,1,1.105276,30079
32093,2,1.217147,57359
32093,3,1.327424,64799
32093,4,1.442046,49609
32093,5,1.534859,4194
32093,6,1.580909,4194
32093,7,1.587711,60769
32093,8,1.588676,49609
32093,9,1.560072,18454
32093,10,1.520922,53794
32093,11,1.477872,32714
32093,12,1.446803,1404
32093,13,1.406761,36279
32093,14,1.363657,4969
32093,15,1.331349,39689
32093,16,1.300062,8534
32093,17,1.273896,54569
32093,18,1.244337,23104
32093,19,1.223452,2024
32093,20,1.19912,47284
54569,1,1.198883,24965
54569,2,1.419395,44960
54569,3,1.701263,59995
54569,4,1.956096,41860
54569,5,2.131522,25740
54569,6,2.298638,64800
54569,7,2.470051,46665
54569,8,2.415446,50385
54569,9,2.272757,43255
54569,10,2.154444,2025
54569,11,2.055638,36900
54569,12,1.95626,62475
54569,13,1.8725,51160
54569,14,1.801698,51160
54569,15,1.728636,5590
54569,16,1.666479,2025
54569,17,1.607833,15820
54569,18,1.557841,56740
54569,19,1.505,49610
54569,20,1.459748,47750
47284,1,1.216477,24965
47284,2,1.457742,44960
47284,3,1.735,59995
47284,4,1.902535,41860
47284,5,2.066954,25740
47284,6,2.23556,64800
47284,7,2.41343,46665
47284,8,2.57244,50385
47284,9,2.506402,43255
47284,10,2.376667,2025
47284,11,2.268404,36900
47284,12,2.159512,62475
47284,13,2.067813,51160
47284,14,1.990377,51160
47284,15,1.910455,5590
47284,16,1.842535,2025
47284,17,1.778481,15820
47284,18,1.723953,56740
47284,19,1.66629,49610
47284,20,1.616981,47750
18454,1,1.171991,24965
18454,2,1.365862,44960
18454,3,1.58741,59995
18454,4,1.801918,41860
18454,5,2.021154,25740
18454,6,2.224237,64800
18454,7,2.065,46665
18454,8,1.935248,50385
18454,9,1.819486,43255
18454,10,1.723333,2025
18454,11,1.642872,36900
18454,12,1.561951,62475
18454,13,1.493594,51160
18454,14,1.43566,51160
18454,15,1.375909,5590
18454,16,1.32493,2025
18454,17,1.276775,15820
18454,18,1.235581,56740
18454,19,1.192097,49610
18454,20,1.154717,47750
51160,1,1.218849,38141
51160,2,1.467273,38761
51160,3,1.715769,65111
51160,4,1.879351,54881
51160,5,2.042138,40621
51160,6,2.211379,44186
51160,7,2.382355,9466
51160,8,2.548496,5901
51160,9,2.520789,50851
51160,10,2.3875,49921
51160,11,2.275677,35196
51160,12,2.181379,20316
51160,13,2.085735,31321
51160,14,2.004468,41086
51160,15,1.928425,51936
51160,16,1.863522,51936
51160,17,1.802097,51936
51160,18,1.743856,63096
51160,19,1.693991,63096
51160,20,1.651497,63096
5590,1,1.226707,38141
5590,2,1.471663,38761
5590,3,1.696864,65111
5590,4,1.861988,54881
5590,5,2.022297,40621
5590,6,2.18978,44186
5590,7,2.360257,9466
5590,8,2.527797,5901
5590,9,2.612895,50851
5590,10,2.475,49921
5590,11,2.359343,35196
5590,12,2.261839,20316
5590,13,2.162941,31321
5590,14,2.078936,41086
5590,15,2.000342,51936
5590,16,1.933289,51936
5590,17,1.869839,51936
5590,18,1.809687,63096
5590,19,1.758211,63096
5590,20,1.714371,63096
47750,1,1.239275,38141
47750,2,1.485413,38761
47750,3,1.644033,65111
47750,4,1.806331,54881
47750,5,1.962805,40621
47750,6,2.12894,44186
47750,7,2.293571,9466
47750,8,2.458084,5901
47750,9,2.627131,50851
47750,10,2.666667,49921
47750,11,2.54261,35196
47750,12,2.438084,20316
47750,13,2.332059,31321
47750,14,2.242057,41086
47750,15,2.157877,51936
47750,16,2.086113,51936
47750,17,2.018226,51936
47750,18,1.953887,63096
47750,19,1.898884,63096
47750,20,1.852096,63096
5901,1,1.040181,6832
5901,2,1.081195,63717
5901,3,1.111623,28377
5901,4,1.132824,13962
5901,5,1.1593,9777
5901,6,1.166552,63097
5901,7,1.174059,37522
5901,8,1.173287,2492
5901,9,1.168287,33957
5901,10,1.154861,55347
5901,11,1.13744,66042
5901,12,1.120272,9157
5901,13,1.09943,9157
5901,14,1.079007,19697
5901,15,1.062705,9157
5901,16,1.042977,9157
5901,17,1.023626,9157
5901,18,1.004637,66042
5901,19,0.985997,66042
5901,20,0.954711,55347
31321,1,1.007448,6832
31321,2,1.010921,63717
31321,3,1.014536,28377
31321,4,1.013898,13962
31321,5,1.017735,9777
31321,6,1.01721,63097
31321,7,1.01221,37522
31321,8,1.011724,2492
31321,9,1.006724,33957
31321,10,0.988298,55347
31321,11,-1.063197,66042
31321,12,-1.10918,9157
31321,13,-1.155164,9157
31321,14,-1.201148,19697
31321,15,-1.247131,9157
31321,16,-1.289016,9157
31321,17,-1.330902,9157
31321,18,-1.372787,66042
31321,19,-1.410574,66042
31321,20,-1.448361,55347
38141,1,1.063047,6832
38141,2,1.121661,63717
38141,3,1.180364,28377
38141,4,1.229135,13962
38141,5,1.259698,9777
38141,6,1.273249,63097
38141,7,1.287344,37522
38141,8,1.272727,2492
38141,9,1.258249,33957
38141,10,1.239286,55347
38141,11,1.207238,66042
38141,12,1.18055,9157
38141,13,1.154595,9157
38141,14,1.129336,19697
38141,15,1.104739,9157
38141,16,1.084516,9157
38141,17,1.061032,9157
38141,18,1.038125,66042
38141,19,1.019198,66042
38141,20,0.997264,55347
33957,1,1.12,20938
33957,2,1.244098,45428
33957,3,1.357197,20938
33957,4,1.458261,28378
33957,5,1.560492,48373
33957,6,1.589048,3113
33957,7,1.487388,34578
33957,8,1.389907,55813
33957,9,1.308982,20318
33957,10,1.241139,41088
33957,11,1.178871,63098
33957,12,1.121467,6213
33957,13,1.076791,17063
33957,14,1.026774,27758
33957,15,0.983824,27758
33957,16,0.946846,37523
33957,17,-1.088268,37523
33957,18,-1.12268,37523
33957,19,-1.153824,37523
33957,20,-1.184967,37523
9157,1,1.149088,20938
9157,2,1.31971,45428
9157,3,1.489098,20938
9157,4,1.655799,28378
9157,5,1.819221,48373
9157,6,1.911799,3113
9157,7,1.790871,34578
9157,8,1.674953,55813
9157,9,1.578894,20318
9157,10,1.498523,41088
9157,11,1.424839,63098
9157,12,1.356988,6213
9157,13,1.299312,17063
9157,14,1.245412,27758
9157,15,1.194896,27758
9157,16,1.151544,37523
9157,17,1.11044,37523
9157,18,1.071392,37523
9157,19,1.037716,37523
9157,20,1.005422,37523
28377,1,1.083123,20938
28377,2,1.168423,45428
28377,3,1.252857,20938
28377,4,1.325972,28378
28377,5,1.387935,48373
28377,6,1.449167,3113
28377,7,1.377935,34578
28377,8,1.287103,55813
28377,9,1.211637,20318
28377,10,1.148312,41088
28377,11,1.090161,63098
28377,12,1.036525,6213
28377,13,0.994701,17063
28377,14,0.947921,27758
28377,15,-1.092606,27758
28377,16,-1.129296,37523
28377,17,-1.165986,37523
28377,18,-1.202676,37523
28377,19,-1.235845,37523
28377,20,-1.269014,37523
48373,1,1.021316,14418
48373,2,1.039327,11318
48373,3,1.048636,4188
48373,4,1.058341,60763
48373,5,1.068458,35498
48373,6,1.084286,53013
48373,7,1.09,24958
48373,8,1.095922,44953
48373,9,1.096463,59988
48373,10,1.097059,7288
48373,11,1.038458,11318
48373,12,0.984643,35498
48373,13,0.939292,60763
48373,14,-1.104188,18448
48373,15,-1.14765,32708
48373,16,-1.191111,1398
48373,17,-1.230299,36273
48373,18,-1.273761,4963
48373,19,-1.312949,39683
48373,20,-1.352137,8528
34578,1,1.039843,14418
34578,2,1.078785,11318
34578,3,1.116068,4188
34578,4,1.162741,60763
34578,5,1.214362,35498
34578,6,1.271676,53013
34578,7,1.327573,24958
34578,8,1.24022,44953
34578,9,1.162254,59988
34578,10,1.092157,7288
34578,11,1.033785,11318
34578,12,0.980179,35498
34578,13,-0.065,60763
34578,14,-1.108627,18448
34578,15,-1.152253,32708
34578,16,-1.19588,1398
34578,17,-1.235215,36273
34578,18,-1.278841,4963
34578,19,-1.318176,39683
34578,20,-1.357511,8528
37523,1,1.13306,3413
37523,2,1.27692,11318
37523,3,1.430498,4188
37523,4,1.568542,60763
37523,5,1.698164,35498
37523,6,1.818485,53013
37523,7,1.759118,24958
37523,8,1.635824,44953
37523,9,1.535311,59988
37523,10,1.445098,7288
37523,11,1.370234,11318
37523,12,1.301607,35498
37523,13,1.244013,60763
37523,14,1.190331,18448
37523,15,1.140139,32708
37523,16,1.093077,1398
37523,17,1.05306,36273
37523,18,1.011083,4963
37523,19,0.975175,39683
37523,20,0.940956,8528
60763,1,1.08511,57364
60763,2,1.173771,58294
60763,3,1.256795,62479
60763,4,1.327826,51164
60763,5,1.400287,51164
60763,6,1.44619,36904
60763,7,1.463489,54574
60763,8,1.458489,42484
60763,9,1.45803,64184
60763,10,1.430597,21404
60763,11,1.412456,47289
60763,12,1.377681,38144
60763,13,1.360287,57674
60763,14,1.335099,66974
60763,15,1.322183,18924
60763,16,1.297778,48219
60763,17,1.288961,15359
60763,18,1.272637,30239
60763,19,1.256499,58139
60763,20,1.247826,33494
32708,1,1.101719,57364
32708,2,1.212707,58294
32708,3,1.321516,62479
32708,4,1.438333,51164
32708,5,1.534889,51164
32708,6,1.593188,36904
32708,7,1.636642,54574
32708,8,1.621721,42484
32708,9,1.611805,64184
32708,10,1.606805,21404
32708,11,1.572907,47289
32708,12,1.544585,38144
32708,13,1.516921,57674
32708,14,1.494246,66974
32708,15,1.476247,18924
32708,16,1.458462,48219
32708,17,1.432615,15359
32708,18,1.427615,30239
32708,19,1.422615,58139
32708,20,1.421739,33494
18448,1,1.098448,57364
18448,2,1.207002,58294
18448,3,1.308601,62479
18448,4,1.422971,51164
18448,5,1.511723,51164
18448,6,1.565308,36904
18448,7,1.584048,54574
18448,8,1.593634,42484
18448,9,1.583743,64184
18448,10,1.559467,21404
18448,11,1.531006,47289
18448,12,1.503218,38144
18448,13,1.476076,57674
18448,14,1.45381,66974
18448,15,1.436111,18924
18448,16,1.410411,48219
18448,17,1.397289,15359
18448,18,1.392289,30239
18448,19,1.387289,58139
18448,20,1.37027,33494
62479,1,1.081022,51475
62479,2,1.166699,3270
62479,3,1.268898,53645
62479,4,1.338744,33185
62479,5,1.390888,19545
62479,6,1.440874,51010
62479,7,1.472463,22800
62479,8,1.509872,56590
62479,9,1.504872,19855
62479,10,1.519948,2185
62479,11,1.506856,47445
62479,12,1.518125,37215
62479,13,1.509026,37215
62479,14,1.512245,58450
62479,15,1.523945,12880
62479,16,1.540321,54885
62479,17,1.570738,30395
62479,18,1.593333,16135
62479,19,1.636429,12260
62479,20,1.661628,8230
18924,1,1.095917,51475
18924,2,1.202121,3270
18924,3,1.31622,53645
18924,4,1.456274,33185
18924,5,1.556921,19545
18924,6,1.670405,51010
18924,7,1.756045,22800
18924,8,1.856163,56590
18924,9,1.926831,19855
18924,10,1.978986,2185
18924,11,2.019074,47445
18924,12,2.050553,37215
18924,13,2.128211,37215
18924,14,2.123211,58450
18924,15,2.141359,12880
18924,16,2.165989,54885
18924,17,2.210082,30395
18924,18,2.256369,16135
18924,19,2.284603,12260
18924,20,2.3,8230
47289,1,1.099539,51475
47289,2,1.210365,3270
47289,3,1.323333,53645
47289,4,1.458821,33185
47289,5,1.581,19545
47289,6,1.682154,51010
47289,7,1.785862,22800
47289,8,1.818796,56590
47289,9,1.862363,19855
47289,10,1.927833,2185
47289,11,1.947494,47445
47289,12,1.967778,37215
47289,13,2.026146,37215
47289,14,2.026606,58450
47289,15,2.043734,12880
47289,16,2.067059,54885
47289,17,2.108989,30395
47289,18,2.153017,16135
47289,19,2.212471,12260
47289,20,2.214121,8230
37215,1,1.161667,25746
37215,2,1.176957,15826
37215,3,1.151667,40316
37215,4,1.021985,59536
37215,5,-1.068956,8231
37215,6,-1.150879,13656
37215,7,-1.21815,11796
37215,8,-1.289084,40781
37215,9,-1.349029,46051
37215,10,-1.401648,43416
37215,11,-1.435952,44036
37215,12,-1.46293,30861
37215,13,-1.475256,19081
37215,14,-1.47293,45121
37215,15,-1.463278,12416
37215,16,-1.449963,14276
37215,17,-1.429322,46361
37215,18,-1.423333,64496
37215,19,-1.38804,18151
37215,20,-1.345421,60311
47445,1,1.137202,25746
47445,2,1.14814,15826
47445,3,1.013926,40316
47445,4,-1.092289,59536
47445,5,-1.189659,8231
47445,6,-1.270964,13656
47445,7,-1.336205,11796
47445,8,-1.409478,40781
47445,9,-1.474719,46051
47445,10,-1.531928,43416
47445,11,-1.569056,44036
47445,12,-1.598153,30861
47445,13,-1.611185,19081
47445,14,-1.608153,45121
47445,15,-1.597088,12416
47445,16,-1.582008,14276
47445,17,-1.578976,46361
47445,18,-1.547831,64496
47445,19,-1.532751,18151
47445,20,-1.489558,60311
19545,1,1.116037,25746
19545,2,1.205625,15826
19545,3,1.2439,40316
19545,4,1.247101,59536
19545,5,1.206013,8231
19545,6,1.170617,13656
19545,7,1.136687,11796
19545,8,1.100762,40781
19545,9,1.047697,46051
19545,10,1.004201,43416
19545,11,0.97683,44036
19545,12,0.955666,30861
19545,13,0.94539,19081
19545,14,0.945666,45121
19545,15,0.951385,12416
19545,16,0.965699,14276
19545,17,0.966351,46361
19545,18,0.964201,64496
19545,19,0.967842,18151
19545,20,0.971625,60311
11796,1,1.243239,60700
11796,2,1.498511,49540
11796,3,1.735617,39000
11796,4,1.891051,18385
11796,5,1.955447,42410
11796,6,1.978499,32645
11796,7,1.973499,22105
11796,8,1.902466,42410
11796,9,1.830661,39000
11796,10,1.782041,21330
11796,11,1.758299,56050
11796,12,1.753299,55585
11796,13,1.767041,47060
11796,14,1.790892,3815
11796,15,1.830914,58995
11796,16,1.825914,39155
11796,17,1.826051,18540
11796,18,1.857802,27840
11796,19,1.868989,49230
11796,20,1.919943,12340
19081,1,1.128333,60700
19081,2,1.145807,49540
19081,3,1.140807,39000
19081,4,1.135807,18385
19081,5,1.130807,42410
19081,6,1.125807,32645
19081,7,1.120807,22105
19081,8,1.077808,42410
19081,9,1.034365,39000
19081,10,1.004264,21330
19081,11,0.988478,56050
19081,12,0.983478,55585
19081,13,0.989264,47060
19081,14,1.000866,3815
19081,15,1.013,58995
19081,16,1.010909,39155
19081,17,1.023696,18540
19081,18,1.027808,27840
19081,19,1.035194,49230
19081,20,1.046067,12340
30861,1,1.14712,60700
30861,2,1.245435,49540
30861,3,1.240435,39000
30861,4,1.235435,18385
30861,5,1.230435,42410
30861,6,1.225435,32645
30861,7,1.220435,22105
30861,8,1.215435,42410
30861,9,1.177222,39000
30861,10,1.143798,21330
30861,11,1.126586,56050
30861,12,1.121586,55585
30861,13,1.128798,47060
30861,14,1.142598,3815
30861,15,1.166935,58995
30861,16,1.165283,39155
30861,17,1.167033,18540
30861,18,1.165435,27840
30861,19,1.160435,49230
30861,20,1.155435,12340
47060,1,1.139628,63722
47060,2,1.252918,24507
47060,3,1.37,47757
47060,4,1.501978,26677
47060,5,1.62381,14432
47060,6,1.715798,23732
47060,7,1.77941,8852
47060,8,1.85726,1257
47060,9,1.910294,10402
47060,10,1.957246,19082
47060,11,2.001931,37682
47060,12,2.054504,17222
47060,13,2.110393,23887
47060,14,2.175946,65582
47060,15,2.252731,42022
47060,16,2.342741,47602
47060,17,2.425574,57212
47060,18,2.428182,41247
47060,19,2.461923,33652
47060,20,2.418182,35977
58995,1,1.160517,63722
58995,2,1.270303,24507
58995,3,1.381694,47757
58995,4,1.513575,26677
58995,5,1.635118,14432
58995,6,1.734092,23732
58995,7,1.801957,8852
58995,8,1.889224,1257
58995,9,1.915557,10402
58995,10,1.971531,19082
58995,11,2.0575,37682
58995,12,2.090127,17222
58995,13,2.147042,23887
58995,14,2.213784,65582
58995,15,2.291947,42022
58995,16,2.383557,47602
58995,17,2.429881,57212
58995,18,2.48622,41247
58995,19,2.473389,33652
58995,20,2.437538,35977
39155,1,1.173918,63722
39155,2,1.279833,24507
39155,3,1.408786,47757
39155,4,1.514296,26677
39155,5,1.635156,14432
39155,6,1.733485,23732
39155,7,1.808818,8852
39155,8,1.861566,1257
39155,9,1.936352,10402
39155,10,2.00314,19082
39155,11,2.064701,37682
39155,12,2.10285,17222
39155,13,2.160131,23887
39155,14,2.227297,65582
39155,15,2.305952,42022
39155,16,2.398134,47602
39155,17,2.444762,57212
39155,18,2.509388,41247
39155,19,2.512362,33652
39155,20,2.452553,35977
62792,1,1.10009,37276
62792,2,1.206998,3331
62792,3,1.312416,46576
62792,4,1.402833,55101
62792,5,1.497624,3021
62792,6,1.557264,31696
62792,7,1.622635,31696
62792,8,1.625842,27666
62792,9,1.645955,32626
62792,10,1.653797,31076
62792,11,1.661837,9531
62792,12,1.674536,9531
62792,13,1.674018,19916
62792,14,1.69178,51536
62792,15,1.719667,16816
62792,16,1.758798,2246
62792,17,1.794888,65796
62792,18,1.849481,62231
62792,19,1.913955,57736
62792,20,1.97716,65176
14432,1,1.100058,27511
14432,2,1.212382,3331
14432,3,1.352576,46576
14432,4,1.464321,55101
14432,5,1.591698,3021
14432,6,1.737635,31696
14432,7,1.805173,31696
14432,8,1.883251,27666
14432,9,1.978753,32626
14432,10,2.012954,31076
14432,11,2.038366,9531
14432,12,2.107939,9531
14432,13,2.13655,19916
14432,14,2.160366,51536
14432,15,2.197,16816
14432,16,2.247869,2246
14432,17,2.308258,65796
14432,18,2.351261,62231
14432,19,2.367428,57736
14432,20,2.369565,65176
1257,1,1.110572,27511
1257,2,1.222527,3331
1257,3,1.343519,46576
1257,4,1.493201,55101
1257,5,1.639247,3021
1257,6,1.768039,31696
1257,7,1.86749,31696
1257,8,1.979824,27666
1257,9,2.067903,32626
1257,10,2.133333,31076
1257,11,2.2375,9531
1257,12,2.285269,9531
1257,13,2.304509,19916
1257,14,2.330524,51536
1257,15,2.370333,16816
1257,16,2.411848,2246
1257,17,2.483627,65796
1257,18,2.515114,62231
1257,19,2.517536,57736
1257,20,2.490395,65176
46576,1,1.099027,2834
46576,2,1.169211,9499
46576,3,1.247956,51504
46576,4,1.325603,62819
46576,5,1.393103,31044
46576,6,1.445336,9499
46576,7,1.481129,44219
46576,8,1.530406,13684
46576,9,1.567745,59254
46576,10,1.590898,48094
46576,11,1.606616,48094
46576,12,1.618571,13684
46576,13,1.630876,66384
46576,14,1.652513,5934
46576,15,1.656579,33679
46576,16,1.674667,26859
46576,17,1.698198,39414
46576,18,1.732715,53364
46576,19,1.774318,41584
46576,20,1.818367,27789
65796,1,1.212865,2834
65796,2,1.457192,9499
65796,3,1.726433,51504
65796,4,1.868514,62819
65796,5,1.964324,31044
65796,6,1.852155,9499
65796,7,1.733987,44219
65796,8,1.643735,13684
65796,9,1.565951,59254
65796,10,1.502778,48094
65796,11,1.455811,48094
65796,12,1.418836,13684
65796,13,1.402192,66384
65796,14,1.393351,5934
65796,15,1.396053,33679
65796,16,1.410667,26859
65796,17,1.41366,39414
65796,18,1.424905,53364
65796,19,1.444945,41584
65796,20,1.470225,27789
3331,1,1.084831,2834
3331,2,1.163358,9499
3331,3,1.226313,51504
3331,4,1.300329,62819
3331,5,1.360776,31044
3331,6,1.438037,9499
3331,7,1.470855,44219
3331,8,1.516901,13684
3331,9,1.546584,59254
