s,a,r,sp
1776,8,1.638392,657
1776,9,1.694583,597
1776,10,1.689583,557
1776,11,1.684583,537
1776,12,1.679583,517
1776,13,1.674583,517
1776,14,1.669583,537
1776,15,1.664583,537
1776,16,1.659583,537
1776,17,1.654583,557
1776,18,1.649583,577
1776,19,1.644583,577
1776,20,1.639583,597
1237,1,1.012241,413
1237,2,1.025088,313
1237,3,1.033889,213
1237,4,1.052727,133
1237,5,1.057569,53
1237,6,1.072804,33
1237,7,1.105097,73
1237,8,1.164082,113
1237,9,1.223817,213
1237,10,1.275843,293
1237,11,1.301322,393
1237,12,1.344762,453
1237,13,1.39179,533
1237,14,1.442821,593
1237,15,1.508893,653
1237,16,1.593759,693
1237,17,1.730385,713
1237,18,1.813226,753
1237,19,1.808226,773
1237,20,1.538889,433
1157,1,-1.014009,413
1157,2,-1.019009,313
1157,3,-0.015,213
1157,4,0.993699,133
1157,5,0.998041,53
1157,6,1.007383,33
1157,7,1.037464,73
1157,8,1.092653,113
1157,9,1.148548,213
1157,10,1.190223,293
1157,11,1.220862,393
1157,12,1.253609,453
1157,13,1.3225,533
1157,14,1.371558,593
1157,15,1.445548,653
1157,16,1.517122,693
1157,17,1.649375,713
1157,18,1.658031,753
1157,19,1.653031,753
1157,20,1.532353,473
717,1,1.009563,413
717,2,1.009512,313
717,3,-1.019785,213
717,4,-1.043923,133
717,5,-1.058493,53
717,6,-1.053923,33
717,7,0.974662,73
717,8,1.026327,113
717,9,1.078656,213
717,10,1.130791,293
717,11,1.125791,393
717,12,1.120791,453
717,13,1.1225,533
717,14,1.1175,593
717,15,1.126149,653
717,16,1.121149,693
717,17,1.123092,713
717,18,1.139412,753
717,19,1.149048,813
717,20,1.159036,953
953,1,1.000556,1269
953,2,0.995556,1249
953,3,0.990556,1209
953,4,0.985556,1149
953,5,0.980556,1089
953,6,-1.046575,1029
953,7,-1.073674,969
953,8,-1.089724,909
953,9,-1.105773,849
953,10,-1.110773,809
953,11,-1.099199,769
953,12,-1.087624,729
953,13,-0.065,689
953,14,0.941173,669
953,15,0.936173,649
953,16,0.931173,629
953,17,0.926173,609
953,18,0.915556,609
953,19,0.910556,609
953,20,0.905556,609
53,1,1.068826,1269
53,2,1.141079,1249
53,3,1.220521,1209
53,4,1.296872,1149
53,5,1.360281,1089
53,6,1.411441,1029
53,7,1.460327,969
53,8,1.520976,909
53,9,1.531355,849
53,10,1.526355,809
53,11,1.521355,769
53,12,1.516355,729
53,13,1.511355,689
53,14,1.506355,669
53,15,1.501355,649
53,16,1.496355,629
53,17,1.491355,609
53,18,1.486355,609
53,19,1.481355,609
53,20,1.476355,609
413,1,1.047402,1269
413,2,1.095505,1249
413,3,1.13811,1209
413,4,1.173069,1149
413,5,1.204592,1089
413,6,1.212268,1029
413,7,1.213705,969
413,8,1.22178,909
413,9,1.210208,849
413,10,1.205208,809
413,11,1.220132,769
413,12,1.235699,729
413,13,1.244783,689
413,14,1.261492,669
413,15,1.294318,649
413,16,1.313064,629
413,17,1.358114,609
413,18,1.41625,609
413,19,1.459839,609
413,20,1.528378,609
1209,1,1.045,810
1209,2,1.078889,850
1209,3,1.035,870
1209,4,0.986849,910
1209,5,-1.052211,930
1209,6,-1.091224,950
1209,7,-1.137041,970
1209,8,-1.176054,990
1209,9,-1.215068,1030
1209,10,-1.247279,1050
1209,11,-1.27949,1070
1209,12,-1.304898,1110
1209,13,-1.330306,1130
1209,14,-1.348912,1150
1209,15,-1.360714,1190
1209,16,-1.365714,1210
1209,17,-1.363912,1250
1209,18,-1.368912,1270
1209,19,-1.367109,1290
1209,20,-1.365306,1310
689,1,1.021846,810
689,2,1.023784,850
689,3,1.025816,870
689,4,1.006846,910
689,5,0.988245,930
689,6,-1.049608,950
689,7,-1.087288,970
689,8,-1.124967,990
689,9,-1.162647,1030
689,10,-1.200327,1050
689,11,-1.231471,1070
689,12,-1.256078,1110
689,13,-1.280686,1130
689,14,-1.298758,1150
689,15,-1.310294,1190
689,16,-1.315294,1210
689,17,-1.313758,1250
689,18,-1.312222,1270
689,19,-1.30415,1290
689,20,-1.30915,1310
1089,1,1.018077,810
1089,2,-1.025038,850
1089,3,-1.067632,870
1089,4,-1.117744,910
1089,5,-1.160338,930
1089,6,-1.202932,950
1089,7,-1.253045,970
1089,8,-1.295639,990
1089,9,-1.330714,1030
1089,10,-1.373308,1050
1089,11,-1.408383,1070
1089,12,-1.43594,1110
1089,13,-1.463496,1130
1089,14,-1.483534,1150
1089,15,-1.496053,1190
1089,16,-1.501053,1210
1089,17,-1.498534,1250
1089,18,-1.503534,1270
1089,19,-1.501015,1290
1089,20,-1.498496,1310
850,1,1.005256,1307
850,2,1.005464,1307
850,3,1.011042,1287
850,4,1.011414,1267
850,5,1.011842,1247
850,6,1.012328,1207
850,7,1.007328,1167
850,8,1.002328,1107
850,9,1.002872,1067
850,10,0.997872,1007
850,11,0.992872,967
850,12,0.987872,927
850,13,0.977328,907
850,14,0.972328,867
850,15,0.972872,827
850,16,0.973476,807
850,17,0.968476,787
850,18,0.96914,767
850,19,0.96414,747
850,20,0.964865,727
1130,1,1.033462,1307
1130,2,1.063864,1307
1130,3,1.090263,1287
1130,4,1.111737,1267
1130,5,1.134509,1247
1130,6,1.136667,1207
1130,7,1.096737,1167
1130,8,1.052486,1107
1130,9,1.016798,1067
1130,10,0.988462,1007
1130,11,0.966622,967
1130,12,0.945319,927
1130,13,-0.065,907
1130,14,-0.07,867
1130,15,0.930319,827
1130,16,0.930695,807
1130,17,0.925695,787
1130,18,0.931622,767
1130,19,0.937787,747
1130,20,0.95,727
910,1,1.000236,1307
910,2,1.005873,1307
910,3,1.006277,1287
910,4,1.001277,1267
910,5,1.001738,1247
910,6,0.996738,1207
910,7,0.997258,1167
910,8,0.992258,1107
910,9,0.987258,1067
910,10,0.982258,1007
910,11,0.977258,967
910,12,0.961277,927
910,13,0.950873,907
910,14,0.945873,867
910,15,0.946277,827
910,16,0.946738,807
910,17,0.947258,787
910,18,0.942258,767
910,19,0.937258,747
910,20,0.932258,727
1007,1,1.010152,526
1007,2,1.020769,526
1007,3,1.031875,546
1007,4,1.035118,546
1007,5,1.038492,526
1007,6,1.00876,526
1007,7,-0.035,506
1007,8,-1.077313,486
1007,9,-1.119627,466
1007,10,-1.16194,446
1007,11,-1.204254,426
1007,12,-1.239104,406
1007,13,-1.273955,386
1007,14,-1.308806,366
1007,15,-1.343657,326
1007,16,-1.378507,306
1007,17,-1.405896,286
1007,18,-1.433284,246
1007,19,-1.453209,226
1007,20,-1.480597,206
1267,1,1.071923,526
1267,2,1.134654,526
1267,3,1.190298,546
1267,4,1.235172,546
1267,5,1.275,526
1267,6,1.318148,526
1267,7,1.323209,506
1267,8,1.269353,486
1267,9,1.218889,466
1267,10,1.171477,446
1267,11,1.126818,426
1267,12,1.091899,406
1267,13,1.058457,386
1267,14,1.026386,366
1267,15,0.995588,326
1267,16,0.965977,306
1267,17,0.943249,286
1267,18,0.921111,246
1267,19,-0.095,226
1267,20,-1.116484,206
1267,1,1.060868,526
1267,2,1.116582,526
1267,3,1.163808,546
1267,4,1.199178,546
1267,5,1.237411,526
1267,6,1.259855,526
1267,7,1.283519,506
1267,8,1.240576,486
1267,9,1.191111,466
1267,10,1.144631,446
1267,11,1.100844,426
1267,12,1.066582,406
1267,13,1.033765,386
1267,14,1.002289,366
1267,15,0.972059,326
1267,16,0.942989,306
1267,17,0.92065,286
1267,18,-1.101236,246
1267,19,-1.117472,226
1267,20,-1.139326,206
546,1,1.095671,1106
546,2,1.136853,1086
546,3,1.156429,1086
546,4,1.17708,1066
546,5,1.180882,1046
546,6,1.158406,1006
546,7,1.136429,986
546,8,1.098889,966
546,9,1.070646,946
546,10,1.036093,926
546,11,1.003065,906
546,12,0.971447,906
546,13,0.947346,886
546,14,-1.076098,866
546,15,-1.09939,866
546,16,-1.122683,846
546,17,-1.139878,826
546,18,-1.157073,826
546,19,-1.174268,806
546,20,-1.191463,786
306,1,1.124032,1106
306,2,1.21093,1086
306,3,1.2975,1086
306,4,1.361579,1066
306,5,1.413356,1046
306,6,1.428333,1006
306,7,1.403356,986
306,8,1.369396,966
306,9,1.318636,946
306,10,1.279114,926
306,11,1.233344,906
306,12,1.197485,906
306,13,1.170294,886
306,14,1.136897,866
306,15,1.111441,866
306,16,1.086667,846
306,17,1.068846,826
306,18,1.057541,826
306,19,1.040135,806
306,20,1.029032,786
546,1,1.109865,1106
546,2,1.151972,1086
546,3,1.18938,1086
546,4,1.211343,1066
546,5,1.206343,1046
546,6,1.183235,1006
546,7,1.15205,986
546,8,1.121972,966
546,9,1.085137,946
546,10,1.042715,926
546,11,1.016429,906
546,12,0.984304,906
546,13,0.953519,886
546,14,-0.07,866
546,15,-1.093182,866
546,16,-1.110303,846
546,17,-1.133485,826
546,18,-1.150606,826
546,19,-1.167727,806
546,20,-1.184848,786
1086,1,1.017222,1246
1086,2,1.027594,1266
1086,3,1.038435,1286
1086,4,1.049767,1306
1086,5,1.053125,1306
1086,6,1.056614,1306
1086,7,1.060238,1286
1086,8,1.055238,1266
1086,9,1.016538,1246
1086,10,0.972222,1226
1086,11,-1.062246,1186
1086,12,-1.096232,1166
1086,13,-1.137464,1126
1086,14,-1.171449,1086
1086,15,-1.205435,1046
1086,16,-1.232174,1006
1086,17,-1.266159,986
1086,18,-1.300145,946
1086,19,-1.326884,926
1086,20,-1.353623,926
826,1,1.100769,1246
826,2,1.128614,1266
826,3,1.090769,1286
826,4,1.054766,1306
826,5,1.020455,1306
826,6,0.978772,1306
826,7,-1.078478,1286
826,8,-1.126957,1266
826,9,-1.175435,1246
826,10,-1.223913,1226
826,11,-1.263696,1186
826,12,-1.303478,1166
826,13,-1.351957,1126
826,14,-1.391739,1086
826,15,-1.431522,1046
826,16,-1.462609,1006
826,17,-1.502391,986
826,18,-1.542174,946
826,19,-1.573261,926
826,20,-1.604348,926
866,1,1.084109,1246
866,2,1.112449,1266
866,3,1.085,1286
866,4,1.047961,1306
866,5,0.993519,1306
866,6,-1.066364,1306
866,7,-1.125909,1286
866,8,-1.176364,1266
866,9,-1.226818,1246
866,10,-1.277273,1226
866,11,-1.318636,1186
866,12,-1.36,1166
866,13,-1.410455,1126
866,14,-1.451818,1086
866,15,-1.493182,1046
866,16,-1.525455,1006
866,17,-1.566818,986
866,18,-1.608182,946
866,19,-1.640455,926
866,20,-1.672727,926
1246,1,1.065513,786
1246,2,1.118378,766
1246,3,1.169397,746
1246,4,1.198978,726
1246,5,1.230639,706
1246,6,1.254615,706
1246,7,1.269688,686
1246,8,1.285397,686
1246,9,1.280397,666
1246,10,1.234615,666
1246,11,1.182037,646
1246,12,1.141439,646
1246,13,1.102832,646
1246,14,1.058378,626
1246,15,1.03096,626
1246,16,0.997419,606
1246,17,0.965314,586
1246,18,0.940864,586
1246,19,0.911024,566
1246,20,-1.111976,566
1266,1,1.079848,786
1266,2,1.152338,766
1266,3,1.211027,746
1266,4,1.258571,726
1266,5,1.300926,706
1266,6,1.326061,706
1266,7,1.352597,686
1266,8,1.369449,686
1266,9,1.375635,666
1266,10,1.326923,666
1266,11,1.270926,646
1266,12,1.22777,646
1266,13,1.186748,646
1266,14,1.139459,626
1266,15,1.11043,626
1266,16,1.074839,606
1266,17,1.040786,586
1266,18,1.014938,586
1266,19,0.983313,566
1266,20,0.959172,566
706,1,1.133211,1304
706,2,1.137541,1304
706,3,1.123211,1324
706,4,1.1,1324
706,5,1.077362,1304
706,6,1.046923,1304
706,7,1.009776,1324
706,8,0.974493,1324
706,9,-1.052143,1324
706,10,-1.085714,1344
706,11,-1.112143,1344
706,12,-1.138571,1364
706,13,-1.165,1384
706,14,-1.191429,1384
706,15,-1.225,1404
706,16,-1.258571,1424
706,17,-1.285,1444
706,18,-1.318571,1464
706,19,-1.345,1484
706,20,-1.371429,1504
646,1,1.106111,1304
646,2,1.126364,1304
646,3,1.130038,1324
646,4,1.125038,1324
646,5,1.10282,1304
646,6,1.072941,1304
646,7,1.044137,1324
646,8,1.008951,1324
646,9,0.982397,1324
646,10,-0.05,1344
646,11,-1.081667,1344
646,12,-1.106667,1364
646,13,-1.131667,1384
646,14,-1.156667,1384
646,15,-1.181667,1404
646,16,-1.2,1424
646,17,-1.218333,1444
646,18,-1.243333,1464
646,19,-1.261667,1484
646,20,-1.286667,1504
686,1,1.120984,1304
686,2,1.124921,1304
686,3,1.119921,1324
686,4,1.105984,1324
686,5,1.083527,1304
686,6,1.053333,1304
686,7,1.016471,1324
686,8,0.981429,1324
686,9,-0.045,1324
686,10,-1.077972,1344
686,11,-1.103951,1344
686,12,-1.12993,1364
686,13,-1.162902,1384
686,14,-1.181888,1384
686,15,-1.207867,1404
686,16,-1.233846,1424
686,17,-1.259825,1444
686,18,-1.292797,1464
686,19,-1.318776,1484
686,20,-1.344755,1504
1304,1,1.121667,561
1304,2,1.214638,561
1304,3,1.305312,561
1304,4,1.400168,561
1304,5,1.457456,561
1304,6,1.492523,541
1304,7,1.501364,541
1304,8,1.510459,541
1304,9,1.534439,521
1304,10,1.529439,521
1304,11,1.524439,521
1304,12,1.490459,521
1304,13,1.443929,521
1304,14,1.386897,521
1304,15,1.333333,521
1304,16,1.293984,521
1304,17,1.245709,521
1304,18,1.21,521
1304,19,1.166194,501
1304,20,1.133577,501
1384,1,1.130802,561
1384,2,1.233243,561
1384,3,1.337941,561
1384,4,1.463871,561
1384,5,1.54765,561
1384,6,1.598319,541
1384,7,1.637727,541
1384,8,1.648073,541
1384,9,1.658704,521
1384,10,1.653704,521
1384,11,1.648704,521
1384,12,1.628073,521
1384,13,1.577857,521
1384,14,1.516207,521
1384,15,1.458333,521
1384,16,1.415935,521
1384,17,1.363819,521
1384,18,1.325385,521
1384,19,1.278134,501
1384,20,1.243066,501
1444,1,1.129503,561
1444,2,1.24974,561
1444,3,1.360887,561
1444,4,1.495625,561
1444,5,1.591667,561
1444,6,1.586667,541
1444,7,1.581667,541
1444,8,1.576667,541
1444,9,1.571667,521
1444,10,1.566667,521
1444,11,1.561667,521
1444,12,1.556667,521
1444,13,1.551667,521
1444,14,1.546667,521
1444,15,1.541667,521
1444,16,1.497236,521
1444,17,1.442559,521
1444,18,1.402308,521
1444,19,1.352761,501
1444,20,1.316058,501
541,1,-0.005,1084
541,2,-0.01,1084
541,3,-0.015,1084
541,4,-0.02,1084
541,5,-0.025,1084
541,6,-0.03,1084
541,7,-0.035,1084
541,8,-0.04,1084
541,9,-0.045,1084
541,10,-0.05,1084
541,11,-0.055,1084
541,12,-0.06,1084
541,13,-0.065,1084
541,14,-0.07,1084
541,15,-0.075,1084
541,16,-0.08,1084
541,17,-0.085,1084
541,18,-0.09,1084
541,19,-0.095,1084
541,20,-0.1,1084
521,1,-0.005,1084
521,2,-0.01,1084
521,3,-0.015,1084
521,4,-0.02,1084
521,5,-0.025,1084
521,6,-0.03,1084
521,7,-0.035,1084
521,8,-0.04,1084
521,9,-0.045,1084
521,10,-0.05,1084
521,11,-0.055,1084
521,12,-0.06,1084
521,13,-0.065,1084
521,14,-0.07,1084
521,15,-0.075,1084
521,16,-0.08,1084
521,17,-0.085,1084
521,18,-0.09,1084
521,19,-0.095,1084
521,20,-0.1,1084
1084,1,1.06938,1324
1084,2,1.120435,1324
1084,3,1.145714,1324
1084,4,1.161818,1324
1084,5,1.167661,1324
1084,6,1.173704,1324
1084,7,1.168704,1324
1084,8,1.163704,1324
1084,9,1.158704,1344
1084,10,1.153704,1344
1084,11,1.159953,1344
1084,12,1.154953,1344
1084,13,1.161415,1344
1084,14,1.156415,1344
1084,15,1.163095,1344
1084,16,1.158095,1344
1084,17,1.118704,1344
1084,18,1.081171,1344
1084,19,1.045351,1344
1084,20,1.011111,1344
1344,1,1.097564,664
1344,2,1.192797,664
1344,3,1.28803,644
1344,4,1.378374,644
1344,5,1.445085,644
1344,6,1.492124,624
1344,7,1.51455,624
1344,8,1.523636,624
1344,9,1.532982,604
1344,10,1.527982,604
1344,11,1.522982,604
1344,12,1.48955,604
1344,13,1.443772,584
1344,14,1.387627,584
1344,15,1.334836,584
1344,16,1.296,584
1344,17,1.248333,584
1344,18,1.21303,564
1344,19,1.169706,564
1344,20,1.13741,564
1344,1,1.104677,664
1344,4,1.389836,644
1344,1,1.098226,664
1344,2,1.185804,664
1344,3,1.280455,644
1344,4,1.381639,644
1344,5,1.436538,644
1344,6,1.483274,624
1344,7,1.505541,624
1344,8,1.514545,624
1344,9,1.523807,604
1344,10,1.518807,604
1344,11,1.513807,604
1344,12,1.480541,604
1344,13,1.435,584
1344,14,1.379153,584
1344,15,1.326639,584
1344,16,1.288,584
1344,17,1.240581,584
1344,18,1.205455,564
1344,19,1.162353,564
1344,20,1.130216,564
604,1,1.131691,1221
604,2,1.234094,1241
604,3,1.312731,1241
604,4,1.353913,1241
604,5,1.37323,1261
604,6,1.393423,1261
604,7,1.401364,1261
604,8,1.409541,1261
604,9,1.417963,1261
604,10,1.412963,1281
604,11,1.407963,1281
604,12,1.363423,1281
604,13,1.320965,1281
604,14,1.268983,1281
604,15,1.230785,1281
604,16,1.194194,1301
604,17,1.159094,1301
604,18,1.125385,1301
604,19,1.09297,1301
604,20,1.061765,1301
644,1,1.107782,1221
644,2,1.193252,1241
644,3,1.249957,1241
644,4,1.278246,1241
644,5,1.296429,1261
644,6,1.303333,1261
644,7,1.310455,1261
644,8,1.317798,1261
644,9,1.32537,1261
644,10,1.32037,1281
644,11,1.31537,1281
644,12,1.323178,1281
644,13,1.268333,1281
644,14,1.228246,1281
644,15,1.189957,1281
644,16,1.153333,1301
644,17,1.118252,1301
644,18,1.084603,1301
644,19,1.052287,1301
644,20,1.029771,1301
1261,1,1.262327,864
1261,2,1.282929,864
1261,3,1.277929,864
1261,4,1.272929,864
1261,5,1.267929,864
1261,6,1.276122,864
1261,7,1.271122,864
1261,8,1.266122,844
1261,9,1.261122,844
1261,10,1.242929,844
1261,11,1.237929,844
1261,12,1.232929,844
1261,13,1.227929,844
1261,14,1.236122,844
1261,15,1.231122,864
1261,16,1.226122,864
1261,17,1.221122,864
1261,18,1.216122,864
1261,19,1.211122,884
1261,20,1.206122,884
1281,1,1.282129,864
1281,2,1.303131,864
1281,3,1.298131,864
1281,4,1.293131,864
1281,5,1.288131,864
1281,6,1.296531,864
1281,7,1.291531,864
1281,8,1.286531,844
1281,9,1.268131,844
1281,10,1.263131,844
1281,11,1.258131,844
1281,12,1.253131,844
1281,13,1.248131,844
1281,14,1.256531,844
1281,15,1.251531,864
1281,16,1.246531,864
1281,17,1.241531,864
1281,18,1.236531,864
1281,19,1.231531,884
1281,20,1.226531,884
864,1,1.012544,942
864,2,1.016549,962
864,3,1.020714,962
864,4,1.015714,982
864,5,1.020045,982
864,6,1.024545,1002
864,7,1.019545,1002
864,8,1.02422,1022
864,9,1.01922,1022
864,10,1.024074,1042
864,11,1.019074,1042
864,12,1.024112,1062
864,13,1.019112,1062
864,14,1.02434,1082
864,15,0.999074,1082
864,16,0.955714,1082
864,17,0.923696,1102
864,18,-1.107241,1102
864,19,-1.138103,1102
864,20,-1.168966,1122
884,1,1.028613,942
884,2,1.050345,962
884,3,1.063947,962
884,4,1.068496,982
884,5,1.073214,982
884,6,1.078108,1002
884,7,1.083182,1002
884,8,1.08844,1022
884,9,1.08344,1022
884,10,1.088889,1042
884,11,1.094533,1042
884,12,1.100377,1062
884,13,1.106429,1062
884,14,1.101429,1082
884,15,1.063889,1082
884,16,1.018214,1082
884,17,0.984565,1102
884,18,0.952373,1102
884,19,0.921529,1102
884,20,-1.10813,1122
982,1,1.061038,1282
982,2,1.087087,1302
982,3,1.092843,1302
982,4,1.098812,1302
982,5,1.093812,1302
982,6,1.088812,1302
982,7,1.083812,1282
982,8,1.078812,1282
982,9,1.073812,1282
982,10,1.08,1282
982,11,1.075,1282
982,12,1.07,1262
982,13,1.065,1262
982,14,1.06,1262
982,15,1.055,1262
982,16,1.05,1262
982,17,1.045,1282
982,18,1.04,1282
982,19,1.035,1282
982,20,1.03,1282
1122,1,1.158636,1282
1122,2,1.220769,1302
1122,3,1.239902,1302
1122,4,1.247327,1302
1122,5,1.242327,1302
1122,6,1.237327,1302
1122,7,1.232327,1282
1122,8,1.227327,1282
1122,9,1.222327,1282
1122,10,1.23,1282
1122,11,1.225,1282
1122,12,1.22,1262
1122,13,1.215,1262
1122,14,1.21,1262
1122,15,1.205,1262
1122,16,1.212929,1262
1122,17,1.207929,1282
1122,18,1.202929,1282
1122,19,1.197929,1282
1122,20,1.192929,1282
962,1,1.061038,1282
962,2,1.087087,1302
962,3,1.092843,1302
962,4,1.098812,1302
962,5,1.093812,1302
962,6,1.088812,1302
962,7,1.083812,1282
962,8,1.078812,1282
962,9,1.073812,1282
962,10,1.08,1282
962,11,1.075,1282
962,12,1.07,1262
962,13,1.065,1262
962,14,1.06,1262
962,15,1.055,1262
962,16,1.05,1262
962,17,1.045,1282
962,18,1.04,1282
962,19,1.035,1282
962,20,1.03,1282
1282,1,1.249098,1346
1282,2,1.39367,1346
1282,3,1.470437,1346
1282,4,1.494851,1346
1282,5,1.489851,1346
1282,6,1.484851,1326
1282,7,1.479851,1326
1282,8,1.474851,1346
1282,9,1.485,1346
1282,10,1.48,1346
1282,11,1.475,1346
1282,12,1.47,1346
1282,13,1.449851,1346
1282,14,1.444851,1346
1282,15,1.439851,1346
1282,16,1.434851,1346
1282,17,1.429851,1366
1282,18,1.424851,1366
1282,19,1.419851,1366
1282,20,1.43,1366
1262,1,1.242934,1346
1262,2,1.388148,1346
1262,3,1.451019,1346
1262,4,1.47505,1346
1262,5,1.47005,1346
1262,6,1.46505,1326
1262,7,1.46005,1326
1262,8,1.45505,1346
1262,9,1.465,1346
1262,10,1.46,1346
1262,11,1.455,1346
1262,12,1.45,1346
1262,13,1.43005,1346
1262,14,1.42505,1346
1262,15,1.42005,1346
1262,16,1.41505,1346
1262,17,1.41005,1366
1262,18,1.40505,1366
1262,19,1.40005,1366
1262,20,1.39505,1366
1282,1,1.242934,1346
1282,2,1.388148,1346
1282,3,1.451019,1346
1282,4,1.47505,1346
1282,5,1.47005,1346
1282,6,1.46505,1326
1282,7,1.46005,1326
1282,8,1.45505,1346
1282,9,1.465,1346
1282,10,1.46,1346
1282,11,1.455,1346
1282,12,1.45,1346
1282,13,1.43005,1346
1282,14,1.42505,1346
1282,15,1.42005,1346
1282,16,1.41505,1346
1282,17,1.41005,1366
1282,18,1.40505,1366
1282,19,1.40005,1366
1282,20,1.39505,1366
1326,1,1.07546,1248
1326,2,1.157702,1268
1326,3,1.230033,1288
1326,4,1.285556,1308
1326,5,1.327518,1308
1326,6,1.362593,1308
1326,7,1.389242,1288
1326,8,1.417364,1268
1326,9,1.401154,1248
1326,10,1.342593,1228
1326,11,1.297518,1188
1326,12,1.254685,1168
1326,13,1.20527,1128
1326,14,1.166842,1088
1326,15,1.130128,1048
1326,16,1.10239,1008
1326,17,1.068374,988
1326,18,1.035749,948
1326,19,1.010882,928
1326,20,0.986705,928
1346,1,1.079746,1248
1346,2,1.160732,1268
1346,3,1.239902,1288
1346,4,1.304138,1308
1346,5,1.356295,1308
1346,6,1.392222,1308
1346,7,1.419545,1288
1346,8,1.448372,1268
1346,9,1.431923,1248
1346,10,1.372222,1228
1346,11,1.326295,1188
1346,12,1.282657,1168
1346,13,1.232297,1128
1346,14,1.193158,1088
1346,15,1.155769,1048
1346,16,1.127547,1008
1346,17,1.092914,988
1346,18,1.059701,948
1346,19,1.034412,928
1346,20,1.009827,928
928,1,-0.005,529
928,2,-1.018197,529
928,3,-1.072377,509
928,4,-1.126557,489
928,5,-1.180738,449
928,6,-1.226721,429
928,7,-1.272705,409
928,8,-1.318689,369
928,9,-1.364672,349
928,10,-1.410656,309
928,11,-1.448443,269
928,12,-1.48623,249
928,13,-1.524016,209
928,14,-1.553607,189
928,15,-1.583197,149
928,16,-1.60459,129
928,17,-1.625984,129
928,18,-1.63918,149
928,19,-1.64418,169
928,20,-1.640984,209
1308,1,1.060089,529
1308,2,1.115,529
1308,3,1.169211,509
1308,4,1.20449,489
1308,5,1.242606,449
1308,6,1.202877,429
1308,7,1.157053,409
1308,8,1.113846,369
1308,9,1.073012,349
1308,10,1.034337,309
1308,11,1.003824,269
1308,12,0.974483,249
1308,13,0.946236,209
1308,14,-1.075556,189
1308,15,-1.097222,149
1308,16,-1.113333,129
1308,17,-1.129444,129
1308,18,-1.14,149
1308,19,-1.145,169
1308,20,-1.144444,209
1268,1,1.048571,529
1268,2,1.09625,529
1268,3,1.134351,509
1268,4,1.167919,489
1268,5,1.19569,449
1268,6,1.182329,429
1268,7,1.137185,409
1268,8,1.094615,369
1268,9,1.054379,349
1268,10,1.016265,309
1268,11,0.986176,269
1268,12,0.957241,249
1268,13,-1.07065,209
1268,14,-1.092599,189
1268,15,-1.114548,149
1268,16,-1.130847,129
1268,17,-1.147147,129
1268,18,-1.157797,149
1268,19,-1.162797,169
1268,20,-1.162147,209
209,1,1.070949,1471
209,2,1.138649,1491
209,3,1.205096,1511
209,4,1.248657,1531
209,5,1.296244,1551
209,6,1.319206,1551
209,7,1.321383,1551
209,8,1.309206,1551
209,9,1.297105,1531
209,10,1.285079,1511
209,11,1.280079,1471
209,12,1.268125,1431
209,13,1.270079,1371
209,14,1.265079,1311
209,15,1.267105,1231
209,16,1.269206,1171
209,17,1.264206,1091
209,18,1.266383,1031
209,19,1.268636,991
209,20,1.278378,951
529,1,1.027609,1471
529,2,1.045556,1491
529,3,1.064545,1511
529,4,1.065714,1531
529,5,1.060714,1551
529,6,1.055714,1551
529,7,1.038446,1551
529,8,1.027416,1551
529,9,1.010556,1531
529,10,0.993956,1511
529,11,0.977609,1471
529,12,0.967027,1431
529,13,0.951043,1371
529,14,0.946043,1311
529,15,0.935638,1231
529,16,0.925291,1171
529,17,0.920291,1091
529,18,0.920638,1031
529,19,0.921043,991
529,20,0.921505,951
429,1,1.045505,1471
429,2,1.084737,1491
429,3,1.115435,1511
429,4,1.135556,1531
429,5,1.137011,1551
429,6,1.138539,1551
429,7,1.127011,1551
429,8,1.109171,1551
429,9,1.097857,1531
429,10,1.080435,1511
429,11,1.06328,1471
429,12,1.052299,1431
429,13,1.041383,1371
429,14,1.030529,1311
429,15,1.019737,1231
429,16,1.020529,1171
429,17,1.015529,1091
429,18,1.016383,1031
429,19,1.017299,991
429,20,1.024324,951
1311,1,1.106765,406
1311,2,1.163913,366
1311,3,1.158913,346
1311,4,1.132439,326
1311,5,1.1,326
1311,6,1.062486,326
1311,7,1.038864,346
1311,8,1.015866,386
1311,9,0.987787,426
1311,10,0.966129,486
1311,11,-0.055,566
1311,12,-1.065291,646
1311,13,-0.065,726
1311,14,0.940695,806
1311,15,0.941129,866
1311,16,0.936129,906
1311,17,0.936622,946
1311,18,0.937174,966
1311,19,0.949199,986
1311,20,0.955866,1006
1031,1,-1.034197,406
1031,2,-1.090292,366
1031,3,-1.146387,346
1031,4,-1.195182,326
1031,5,-1.243978,326
1031,6,-1.285474,326
1031,7,-1.319672,346
1031,8,-1.346569,386
1031,9,-1.380766,426
1031,10,-1.407664,486
1031,11,-1.434562,566
1031,12,-1.446861,646
1031,13,-1.444562,726
1031,14,-1.434964,806
1031,15,-1.439964,866
1031,16,-1.437664,906
1031,17,-1.435365,946
1031,18,-1.433066,966
1031,19,-1.416168,986
1031,20,-1.39927,1006
426,1,1.06677,632
426,2,1.150622,632
426,3,1.215769,612
426,4,1.289942,612
426,5,1.340854,592
426,6,1.361304,592
426,7,1.365,592
426,8,1.36,592
426,9,1.337716,572
426,10,1.307576,572
426,11,1.278333,572
426,12,1.242326,572
426,13,1.215,552
426,14,1.195537,552
426,15,1.169444,532
426,16,1.150769,532
426,17,1.132391,512
426,18,1.120811,492
