s,a,r,sp
1,1,-0.005,77503
1,2,-0.01,135163
1,3,-0.015,67583
1,4,-0.02,45263
1,5,-0.025,7908
1,6,-1.163929,119353
1,7,-1.326667,1243
1,8,-1.483452,132683
1,9,-1.634286,97963
1,10,-1.782143,126328
1,11,-1.921071,134078
1,12,-2.057024,67583
1,13,-2.192976,2328
1,14,-2.322976,120903
1,15,-2.45,53788
1,16,-2.577024,53788
1,17,-2.704048,32088
1,18,-2.828095,11318
1,19,-2.949167,32088
1,20,-3.070238,32088
32088,1,1.00324,45264
32088,2,0.99824,51154
32088,3,0.99324,60764
32088,4,0.98824,44334
32088,5,0.98324,5894
32088,6,0.97824,4809
32088,7,0.97324,100754
32088,8,0.96824,68049
32088,9,0.96324,132374
32088,10,0.95824,4
32088,11,0.95324,96724
32088,12,0.94824,51154
32088,13,0.94324,28679
32088,14,0.93824,7909
32088,15,0.93324,7909
32088,16,0.92824,7909
32088,17,0.92324,125554
32088,18,0.91824,125554
32088,19,0.91324,125554
32088,20,0.90824,7909
67583,1,1.005884,45264
67583,2,1.000884,51154
67583,3,0.995884,60764
67583,4,0.990884,44334
67583,5,0.985884,5894
67583,6,0.980884,4809
67583,7,0.975884,100754
67583,8,0.970884,68049
67583,9,0.965884,132374
67583,10,0.960884,4
67583,11,0.955884,96724
67583,12,0.950884,51154
67583,13,0.945884,28679
67583,14,0.940884,7909
67583,15,0.935884,7909
67583,16,0.930884,7909
67583,17,0.925884,125554
67583,18,0.920884,125554
67583,19,0.915884,125554
67583,20,0.910884,7909
119353,1,1.00638,45264
119353,2,1.004265,51154
119353,3,0.999265,60764
119353,4,0.994265,44334
119353,5,0.989265,5894
119353,6,0.984265,4809
119353,7,0.979265,100754
119353,8,0.974265,68049
119353,9,0.969265,132374
119353,10,0.964265,4
119353,11,0.959265,96724
119353,12,0.954265,51154
119353,13,0.949265,28679
119353,14,0.944265,7909
119353,15,0.939265,7909
119353,16,0.934265,7909
119353,17,0.929265,125554
119353,18,0.924265,125554
119353,19,0.919265,125554
119353,20,0.914265,7909
7909,1,1.064892,32090
7909,2,1.095556,122300
7909,3,1.084448,130515
7909,4,-1.170754,80295
7909,5,-1.411935,88355
7909,6,-1.64809,118270
7909,7,-1.884246,470
7909,8,-2.115377,80295
7909,9,-2.341482,49140
7909,10,-2.557538,2330
7909,11,-2.773593,105250
7909,12,-2.979598,74095
7909,13,-3.175553,45265
7909,14,-3.371508,132685
7909,15,-3.562437,57820
7909,16,-3.753367,125555
7909,17,-3.934246,51155
7909,18,-4.120151,117805
7909,19,-4.30103,117805
7909,20,-4.476884,72235
68049,1,-0.005,32090
68049,2,-0.01,122300
68049,3,-0.015,130515
68049,4,-0.02,80295
68049,5,-1.199468,88355
68049,6,-1.400213,118270
68049,7,-1.600957,470
68049,8,-1.797447,80295
68049,9,-1.989681,49140
68049,10,-2.173404,2330
68049,11,-2.352872,105250
68049,12,-2.53234,74095
68049,13,-2.699043,45265
68049,14,-2.865745,132685
68049,15,-3.028191,57820
68049,16,-3.190638,125555
68049,17,-3.344574,51155
68049,18,-3.502766,117805
68049,19,-3.656702,117805
68049,20,-3.806383,72235
60764,1,-0.005,11320
60764,2,-0.01,122300
60764,3,-0.015,130515
60764,4,-0.02,80295
60764,5,-0.025,88355
60764,6,-0.03,118270
60764,7,-0.035,470
60764,8,-0.04,80295
60764,9,-0.045,49140
60764,10,-0.05,2330
60764,11,-0.055,105250
60764,12,-1.073962,74095
60764,13,-1.145279,45265
60764,14,-1.216597,132685
60764,15,-1.286169,57820
60764,16,-1.355742,125555
60764,17,-1.421824,51155
60764,18,-1.489651,117805
60764,19,-1.555733,117805
60764,20,-1.62007,72235
32090,1,1.004455,117806
32090,2,0.999455,51156
32090,3,0.994455,96726
32090,4,0.989455,111606
32090,5,0.984455,126331
32090,6,0.979455,46816
32090,7,0.974455,75801
32090,8,0.969455,53791
32090,9,0.964455,53791
32090,10,0.959455,75801
32090,11,0.954455,120906
32090,12,0.949455,2331
32090,13,0.944455,46816
32090,14,0.939455,112846
32090,15,0.934455,16901
32090,16,0.929455,59061
32090,17,0.924455,105251
32090,18,0.919455,9771
32090,19,0.914455,52551
32090,20,0.909455,74096
88355,1,-0.005,117806
88355,2,-0.01,51156
88355,3,-0.015,96726
88355,4,-0.02,111606
88355,5,-0.025,126331
88355,6,-0.03,46816
88355,7,-0.035,75801
88355,8,-0.04,53791
88355,9,-0.045,53791
88355,10,-0.05,75801
88355,11,-0.055,120906
88355,12,-0.06,2331
88355,13,-0.065,46816
88355,14,-0.07,112846
88355,15,-0.075,16901
88355,16,-0.08,59061
88355,17,-0.085,105251
88355,18,-0.09,9771
88355,19,-0.095,52551
88355,20,-0.1,74096
117805,1,-0.005,117806
117805,2,-0.01,51156
117805,3,-0.015,96726
117805,4,-0.02,111606
117805,5,-0.025,126331
117805,6,-0.03,46816
117805,7,-0.035,75801
117805,8,-0.04,53791
117805,9,-0.045,53791
117805,10,-0.05,75801
117805,11,-0.055,120906
117805,12,-0.06,2331
117805,13,-0.065,46816
117805,14,-0.07,112846
117805,15,-0.075,16901
117805,16,-0.08,59061
117805,17,-0.085,105251
117805,18,-0.09,9771
117805,19,-0.095,52551
117805,20,-0.1,74096
59061,1,1.003364,12097
59061,2,0.998364,127727
59061,3,0.993364,126332
59061,4,0.988364,81227
59061,5,0.983364,117807
59061,6,0.978364,16127
59061,7,0.973364,52552
59061,8,0.968364,38912
59061,9,0.963364,46817
59061,10,0.958364,99517
59061,11,0.953364,32092
59061,12,0.948364,11322
59061,13,0.943364,84172
59061,14,0.938364,84172
59061,15,0.933364,84172
59061,16,0.928364,60767
59061,17,0.920561,84172
59061,18,-1.11212,106492
59061,19,-1.141083,11322
59061,20,-1.170968,99517
126331,1,1.021389,12097
126331,2,1.016389,127727
126331,3,1.011389,126332
126331,4,1.006389,81227
126331,5,1.001389,117807
126331,6,0.996389,16127
126331,7,0.991389,52552
126331,8,0.986389,38912
126331,9,0.981389,46817
126331,10,0.967906,99517
126331,11,-1.086123,32092
126331,12,-1.138484,11322
126331,13,-1.188139,84172
126331,14,-1.254032,84172
126331,15,-1.322632,84172
126331,16,-1.389878,60767
126331,17,-1.457124,84172
126331,18,-1.523018,106492
126331,19,-1.587558,11322
126331,20,-1.649391,99517
46816,1,1.018499,12097
46816,2,1.013499,127727
46816,3,1.008499,126332
46816,4,1.003499,81227
46816,5,0.998499,117807
46816,6,0.993499,16127
46816,7,0.988499,52552
46816,8,0.983499,38912
46816,9,0.978499,46817
46816,10,0.973499,99517
46816,11,0.950128,32092
46816,12,-1.098265,11322
46816,13,-1.146633,84172
46816,14,-1.193724,84172
46816,15,-1.25102,84172
46816,16,-1.314694,60767
46816,17,-1.378367,84172
46816,18,-1.440765,106492
46816,19,-1.501888,11322
46816,20,-1.560459,99517
52552,1,-0.005,119358
52552,2,-0.01,66038
52552,3,-0.015,57823
52552,4,-0.02,28683
52552,5,-0.025,51158
52552,6,-0.03,28683
52552,7,-0.035,125558
52552,8,-0.04,81228
52552,9,-0.045,16128
52552,10,-0.05,89133
52552,11,-0.055,23103
52552,12,-0.06,74098
52552,13,-0.065,9773
52552,14,-0.07,9773
52552,15,-0.075,30388
52552,16,-0.08,74098
52552,17,-0.085,119358
52552,18,-0.09,23103
52552,19,-0.095,45268
52552,20,-0.1,89133
106492,1,-0.005,1248
106492,2,-0.01,66038
106492,3,-0.015,57823
106492,4,-0.02,28683
106492,5,-0.025,51158
106492,6,-0.03,28683
106492,7,-0.035,125558
106492,8,-0.04,81228
106492,9,-0.045,16128
106492,10,-0.05,89133
106492,11,-0.055,23103
106492,12,-0.06,74098
106492,13,-0.065,9773
106492,14,-0.07,9773
106492,15,-0.075,30388
106492,16,-0.08,74098
106492,17,-0.085,119358
106492,18,-0.09,23103
106492,19,-0.095,45268
106492,20,-0.1,89133
60767,1,-0.005,1248
60767,2,-0.01,66038
60767,3,-0.015,57823
60767,4,-0.02,28683
60767,5,-0.025,51158
60767,6,-0.03,28683
60767,7,-0.035,125558
60767,8,-0.04,81228
60767,9,-0.045,16128
60767,10,-0.05,89133
60767,11,-0.055,23103
60767,12,-0.06,74098
60767,13,-0.065,9773
60767,14,-0.07,9773
60767,15,-0.075,30388
60767,16,-0.08,74098
60767,17,-0.085,119358
60767,18,-0.09,23103
60767,19,-0.095,45268
60767,20,-0.1,89133
1248,1,1.013333,103549
1248,2,1.008333,133464
1248,3,1.003333,45889
1248,4,0.998333,51469
1248,5,0.993333,28064
1248,6,0.988333,102154
1248,7,0.983333,129279
1248,8,0.978333,135169
1248,9,0.973333,99519
1248,10,0.968333,38914
1248,11,0.963333,52554
1248,12,0.958333,45269
1248,13,0.953333,16129
1248,14,0.948333,125559
1248,15,0.943333,72239
1248,16,0.938333,9
1248,17,0.933333,72239
1248,18,0.928333,28684
1248,19,0.923333,125559
1248,20,0.905761,81229
119358,1,1.011012,103549
119358,2,1.010468,133464
119358,3,1.005468,45889
119358,4,1.000468,51469
119358,5,0.995468,28064
119358,6,0.990468,102154
119358,7,0.985468,129279
119358,8,0.980468,135169
119358,9,0.975468,99519
119358,10,0.970468,38914
119358,11,0.965468,52554
119358,12,0.960468,45269
119358,13,0.955468,16129
119358,14,0.950468,125559
119358,15,0.945468,72239
119358,16,0.940468,9
119358,17,0.935468,72239
119358,18,0.930468,28684
119358,19,0.925468,125559
119358,20,0.920468,81229
72239,1,0.999046,24035
72239,2,0.994046,1250
72239,3,0.989046,129280
72239,4,0.984046,63870
72239,5,0.979046,103550
72239,6,0.974046,56895
72239,7,0.969046,6985
72239,8,0.964046,116880
72239,9,0.959046,102155
72239,10,0.954046,85260
72239,11,0.949046,18300
72239,12,0.944046,74100
72239,13,0.939046,104170
72239,14,0.934046,135170
72239,15,0.929046,17525
72239,16,0.924046,47750
72239,17,0.919046,57360
72239,18,0.914046,58135
72239,19,0.909046,33955
72239,20,0.904046,79525
81229,1,-0.005,24035
81229,2,-0.01,1250
81229,3,-0.015,129280
81229,4,-0.02,63870
81229,5,-0.025,103550
81229,6,-0.03,56895
81229,7,-0.035,6985
81229,8,-0.04,116880
81229,9,-0.045,102155
81229,10,-0.05,85260
81229,11,-0.055,18300
81229,12,-0.06,74100
81229,13,-0.065,104170
81229,14,-0.07,135170
81229,15,-0.075,17525
81229,16,-0.08,47750
81229,17,-0.085,57360
81229,18,-0.09,58135
81229,19,-0.095,33955
81229,20,-0.1,79525
99519,1,1.023443,24035
99519,2,1.018443,1250
99519,3,1.013443,129280
99519,4,1.008443,63870
99519,5,1.003443,103550
99519,6,0.998443,56895
99519,7,0.993443,6985
99519,8,0.988443,116880
99519,9,0.983443,102155
99519,10,0.978443,85260
99519,11,0.973443,18300
99519,12,0.968443,74100
99519,13,0.963443,104170
99519,14,0.958443,135170
99519,15,0.953443,17525
99519,16,0.948443,47750
99519,17,0.943443,57360
99519,18,0.938443,58135
99519,19,0.933443,33955
99519,20,0.928443,79525
135170,1,-0.005,123546
135170,2,-0.01,86656
135170,3,-0.015,129281
135170,4,-0.02,117811
135170,5,-0.025,86656
135170,6,-0.03,79371
135170,7,-0.035,131451
135170,8,-0.04,27911
135170,9,-0.045,7451
135170,10,-0.05,124631
135170,11,-0.055,85571
135170,12,-0.06,72241
135170,13,-0.065,96731
135170,14,-0.07,117811
135170,15,-0.075,117811
135170,16,-0.08,117811
135170,17,-0.085,11
135170,18,-0.09,11
135170,19,-0.095,11
135170,20,-0.1,11
17525,1,-0.005,123546
17525,2,-0.01,86656
17525,3,-0.015,129281
17525,4,-0.02,117811
17525,5,-0.025,86656
17525,6,-0.03,79371
17525,7,-0.035,131451
17525,8,-0.04,27911
17525,9,-0.045,7451
17525,10,-0.05,124631
17525,11,-0.055,85571
17525,12,-0.06,72241
17525,13,-0.065,96731
17525,14,-0.07,117811
17525,15,-0.075,117811
17525,16,-0.08,117811
17525,17,-0.085,11
17525,18,-0.09,11
17525,19,-0.095,11
17525,20,-0.1,11
79525,1,-0.005,123546
79525,2,-0.01,86656
79525,3,-0.015,129281
79525,4,-0.02,117811
79525,5,-0.025,86656
79525,6,-0.03,79371
79525,7,-0.035,131451
79525,8,-0.04,27911
79525,9,-0.045,7451
79525,10,-0.05,124631
79525,11,-0.055,85571
79525,12,-0.06,72241
79525,13,-0.065,96731
79525,14,-0.07,117811
79525,15,-0.075,117811
79525,16,-0.08,117811
79525,17,-0.085,11
79525,18,-0.09,11
79525,19,-0.095,11
79525,20,-0.1,11
27911,1,1.044371,7917
27911,2,1.070758,125562
27911,3,1.065758,23107
27911,4,1.060758,134087
27911,5,1.055758,75807
27911,6,1.050758,106497
27911,7,1.045758,60772
27911,8,1.040758,60772
27911,9,1.035758,106497
27911,10,1.030758,11327
27911,11,1.025758,75807
27911,12,1.020758,120912
27911,13,0.999833,46822
27911,14,0.972308,112852
27911,15,0.947642,38917
27911,16,0.920923,83092
27911,17,-1.104373,126337
27911,18,-1.128745,30392
27911,19,-1.157731,74102
27911,20,-1.202399,119362
96731,1,1.006111,7917
96731,2,1.008182,125562
96731,3,1.00891,23107
96731,4,1.008249,134087
96731,5,1.006161,75807
96731,6,1.002624,106497
96731,7,0.997624,60772
96731,8,0.992624,60772
96731,9,0.986161,106497
96731,10,0.972472,11327
96731,11,-1.104451,75807
96731,12,-1.180879,120912
96731,13,-1.25456,46822
96731,14,-1.326868,112852
96731,15,-1.399176,38917
96731,16,-1.471484,83092
96731,17,-1.541044,126337
96731,18,-1.610604,30392
96731,19,-1.677418,74102
96731,20,-1.741484,119362
123546,1,1.049493,7917
123546,2,1.047526,125562
123546,3,1.043541,23107
123546,4,1.039558,134087
123546,5,1.035577,75807
123546,6,1.031598,106497
123546,7,1.02762,60772
123546,8,1.02262,60772
123546,9,1.018645,106497
123546,10,1.014672,11327
123546,11,1.0107,75807
123546,12,1.006731,120912
123546,13,1.002764,46822
123546,14,0.9957,112852
123546,15,0.962629,38917
123546,16,0.931927,83092
123546,17,-1.096786,126337
123546,18,-1.127171,30392
123546,19,-1.153024,74102
123546,20,-1.183409,119362
106497,1,1.12811,9778
106497,2,1.272278,124788
106497,3,1.335667,79373
106497,4,1.330667,57828
106497,5,1.325667,117813
106497,6,1.320667,81233
106497,7,1.315667,111613
106497,8,1.310667,23108
106497,9,1.305667,119363
106497,10,1.300667,97973
106497,11,1.250412,74103
106497,12,1.16343,74103
106497,13,1.087446,97973
106497,14,1.02042,119363
106497,15,0.959729,1253
106497,16,-1.094808,23108
106497,17,-1.146204,45273
106497,18,-1.198588,66043
106497,19,-1.248011,89138
106497,20,-1.296446,111613
126337,1,1.145823,9778
126337,2,1.140823,124788
126337,3,1.135823,79373
126337,4,1.130823,57828
126337,5,1.125823,117813
126337,6,1.120823,81233
126337,7,1.115823,111613
126337,8,1.110823,23108
126337,9,1.105823,119363
126337,10,1.100823,97973
126337,11,1.095823,74103
126337,12,1.090823,74103
126337,13,1.085823,97973
126337,14,1.080823,119363
126337,15,1.075823,1253
126337,16,1.070823,23108
126337,17,1.065823,45273
126337,18,1.031104,66043
126337,19,0.982911,89138
126337,20,0.938779,111613
23107,1,1.087548,9778
23107,2,1.192381,124788
23107,3,1.304303,79373
23107,4,1.393686,57828
23107,5,1.477479,117813
23107,6,1.553624,81233
23107,7,1.602838,111613
23107,8,1.442871,23108
23107,9,1.313744,119363
23107,10,1.205525,97973
23107,11,1.116392,74103
23107,12,1.037826,74103
23107,13,0.96913,97973
23107,14,-1.092002,119363
23107,15,-1.152008,1253
23107,16,-1.210913,23108
23107,17,-1.267618,45273
23107,18,-1.325424,66043
23107,19,-1.379928,89138
23107,20,-1.433333,111613
117813,1,1.023658,54563
117813,2,1.042469,135163
117813,3,1.053966,67583
117813,4,1.064261,45263
117813,5,1.071463,7908
117813,6,1.091711,119353
117813,7,1.09789,1243
117813,8,1.104295,132683
117813,9,1.110932,97963
117813,10,0.999231,126328
117813,11,-1.101921,134078
117813,12,-1.200762,67583
117813,13,-1.298138,2328
117813,14,-1.395513,120903
117813,15,-1.491422,53788
117813,16,-1.587331,53788
117813,17,-1.68324,32088
117813,18,-1.777683,11318
117813,19,-1.872126,32088
117813,20,-1.965103,32088
111613,1,1.051662,54563
111613,2,1.099325,135163
111613,3,1.150541,67583
111613,4,1.216559,45263
111613,5,1.294312,7908
111613,6,1.39268,119353
111613,7,1.474847,1243
111613,8,1.38268,132683
111613,9,1.247135,97963
111613,10,1.135567,126328
111613,11,1.045478,134078
111613,12,0.968316,67583
111613,13,-1.101232,2328
111613,14,-1.167101,120903
111613,15,-1.246014,53788
111613,16,-1.337971,53788
111613,17,-1.429928,32088
111613,18,-1.520435,11318
111613,19,-1.610942,32088
111613,20,-1.701449,32088
89138,1,1.149748,77503
89138,2,1.22125,135163
89138,3,1.21625,67583
89138,4,1.21125,45263
89138,5,1.20625,7908
89138,6,1.20125,119353
89138,7,1.19625,1243
89138,8,1.19125,132683
89138,9,1.18625,97963
89138,10,1.18125,126328
89138,11,1.17625,134078
89138,12,1.17125,67583
89138,13,1.16625,2328
89138,14,1.16125,120903
89138,15,1.15625,53788
89138,16,1.094017,53788
89138,17,1.034318,32088
89138,18,0.980652,11318
89138,19,0.932112,32088
89138,20,-1.113198,32088
45263,1,1.066477,5284
45263,2,1.065871,53024
45263,3,1.060871,87124
45263,4,1.055871,68524
45263,5,1.050871,64494
45263,6,1.045871,123704
45263,7,1.040871,70849
45263,8,1.035871,68989
45263,9,1.030871,102004
45263,10,1.025871,54884
45263,11,1.020871,118589
45263,12,1.015871,59999
45263,13,1.010871,16599
45263,14,1.005871,54884
45263,15,1.000871,61549
45263,16,0.995871,102314
45263,17,0.990871,87279
45263,18,0.974233,101849
45263,19,0.951543,97974
45263,20,0.931455,108514
53788,1,1.035627,5284
53788,2,1.030627,53024
53788,3,1.025627,87124
53788,4,1.020627,68524
53788,5,1.015627,64494
53788,6,1.010627,123704
53788,7,1.005627,70849
53788,8,1.000627,68989
53788,9,0.995627,102004
53788,10,0.990627,54884
53788,11,0.985627,118589
53788,12,0.980627,59999
53788,13,0.975627,16599
53788,14,0.970627,54884
53788,15,0.965627,61549
53788,16,0.960627,102314
53788,17,0.955627,87279
53788,18,0.950627,101849
53788,19,0.945627,97974
53788,20,0.940627,108514
120903,1,1.042677,5284
120903,2,1.037677,53024
120903,3,1.032677,87124
120903,4,1.027677,68524
120903,5,1.022677,64494
120903,6,1.017677,123704
120903,7,1.012677,70849
120903,8,1.007677,68989
120903,9,1.002677,102004
120903,10,0.997677,54884
120903,11,0.992677,118589
120903,12,0.987677,59999
120903,13,0.982677,16599
120903,14,0.977677,54884
120903,15,0.972677,61549
120903,16,0.967677,102314
120903,17,0.962677,87279
120903,18,0.957677,101849
120903,19,0.952677,97974
120903,20,0.947677,108514
87124,1,1.068977,109445
87124,2,1.134215,16445
87124,3,1.167553,30395
87124,4,1.162553,124790
87124,5,1.157553,10865
87124,6,1.152553,111925
87124,7,1.147553,22180
87124,8,1.142553,87435
87124,9,1.137553,59380
87124,10,1.132553,123550
87124,11,1.127553,49150
87124,12,1.122553,115490
87124,13,1.098729,107895
87124,14,1.085192,100610
87124,15,1.075646,114250
87124,16,1.064855,11330
87124,17,1.059215,24040
87124,18,1.06259,38920
87124,19,1.075383,74105
87124,20,1.080507,89140
61549,1,1.085283,109445
61549,2,1.104943,16445
61549,3,1.099943,30395
61549,4,1.094943,124790
61549,5,1.089943,10865
61549,6,1.084943,111925
61549,7,1.079943,22180
61549,8,1.074943,87435
61549,9,1.069943,59380
61549,10,1.064943,123550
61549,11,1.059943,49150
61549,12,1.054943,115490
61549,13,1.049943,107895
61549,14,1.044943,100610
61549,15,1.039943,114250
61549,16,1.034943,11330
61549,17,1.029943,24040
61549,18,1.024943,38920
61549,19,1.019943,74105
61549,20,1.014943,89140
118589,1,1.091522,109445
118589,2,1.10615,16445
118589,3,1.103374,30395
118589,4,1.10016,124790
118589,5,1.09516,10865
118589,6,1.09016,111925
118589,7,1.08516,22180
118589,8,1.08016,87435
118589,9,1.07516,59380
118589,10,1.07016,123550
118589,11,1.06516,49150
118589,12,1.06016,115490
118589,13,1.05516,107895
118589,14,1.05016,100610
118589,15,1.04516,114250
118589,16,1.04016,11330
118589,17,1.03516,24040
118589,18,1.03016,38920
118589,19,1.02516,74105
118589,20,1.02016,89140
115490,1,-1.03,20321
115490,2,-1.067353,116576
115490,3,-1.119412,137966
115490,4,-1.347941,62791
115490,5,-1.557353,9316
115490,6,-1.737353,75656
115490,7,-1.904118,94411
115490,8,-2.056176,21251
115490,9,-2.22,57366
115490,10,-2.363235,41401
115490,11,-2.477059,45276
115490,12,-2.565882,110066
115490,13,-2.647353,4976
115490,14,-2.700882,61551
115490,15,-2.723529,49771
115490,16,-2.725588,47136
115490,17,-2.711471,31791
115490,18,-2.707647,37526
115490,19,-2.811176,97201
115490,20,-2.972059,131921
49150,1,-1.032539,20321
49150,2,-1.089174,116576
49150,3,-1.350628,137966
49150,4,-1.613804,62791
49150,5,-1.849441,9316
49150,6,-2.050654,75656
49150,7,-2.232935,94411
49150,8,-2.399725,21251
49150,9,-2.590611,57366
49150,10,-2.757401,41401
49150,11,-2.889768,45276
49150,12,-2.992874,110066
49150,13,-3.087375,4976
49150,14,-3.149174,61551
49150,15,-3.174828,49771
49150,16,-3.176386,47136
49150,17,-3.15901,31791
49150,18,-3.248348,37526
49150,19,-3.434071,97201
49150,20,-3.616351,131921
10865,1,1.089995,20321
10865,2,1.106667,116576
10865,3,1.052729,137966
10865,4,-1.021866,62791
10865,5,-1.106157,9316
10865,6,-1.186716,75656
10865,7,-1.264478,94411
10865,8,-1.329179,21251
10865,9,-1.424664,57366
10865,10,-1.517351,41401
10865,11,-1.591381,45276
10865,12,-1.649552,110066
10865,13,-1.70306,4976
10865,14,-1.738843,61551
10865,15,-1.755037,49771
10865,16,-1.758172,47136
10865,17,-1.753843,31791
10865,18,-1.747649,37526
10865,19,-1.731194,97201
10865,20,-1.732463,131921
94411,1,1.040757,36210
94411,2,1.035757,100690
94411,3,1.030757,105340
94411,4,1.025757,16215
94411,5,1.020757,66125
94411,6,1.015757,52640
94411,7,1.010757,40550
94411,8,1.005757,21175
94411,9,1.000757,91235
94411,10,0.995757,1025
94411,11,0.990757,16370
94411,12,0.985757,98675
94411,13,0.980757,10015
94411,14,0.975757,137580
94411,15,0.970757,125955
94411,16,0.965757,46750
94411,17,0.960757,112780
94411,18,0.955757,109370
94411,19,0.950757,115415
94411,20,0.945757,1955
4976,1,1.058689,15285
4976,2,1.071581,100690
4976,3,1.044308,105340
4976,4,0.999017,16215
4976,5,-1.054549,66125
4976,6,-1.110093,52640
4976,7,-1.167193,40550
4976,8,-1.240622,21175
4976,9,-1.330381,91235
4976,10,-1.399145,1025
4976,11,-1.448468,16370
4976,12,-1.486128,98675
4976,13,-1.517566,10015
4976,14,-1.526454,137580
4976,15,-1.521345,125955
4976,16,-1.509238,46750
4976,17,-1.488577,112780
4976,18,-1.499798,109370
4976,19,-1.500132,115415
4976,20,-1.511353,1955
110066,1,1.115944,36210
110066,2,1.110944,100690
110066,3,1.105944,105340
110066,4,1.100944,16215
110066,5,1.095944,66125
110066,6,1.058825,52640
110066,7,1.007524,40550
110066,8,-1.055789,21175
110066,9,-1.1325,91235
110066,10,-1.191447,1025
110066,11,-1.233947,16370
110066,12,-1.266579,98675
110066,13,-1.293947,10015
110066,14,-1.302237,137580
110066,15,-1.298684,125955
110066,16,-1.289211,46750
110066,17,-1.2725,112780
110066,18,-1.287368,109370
110066,19,-1.283158,115415
110066,20,-1.280263,1955
10015,1,1.082187,119677
10015,2,1.162527,17687
10015,3,1.178012,95187
10015,4,1.173012,57522
10015,5,1.168012,53337
10015,6,1.163012,36752
10015,7,1.158012,101697
10015,8,1.153012,92397
10015,9,1.148012,121847
10015,10,1.143012,41247
10015,11,1.138012,26057
10015,12,1.133012,50392
10015,13,1.128012,116112
10015,14,1.123012,53182
10015,15,1.118012,122467
10015,16,1.113012,32722
10015,17,1.108012,138122
10015,18,1.103012,138587
10015,19,1.098012,61707
10015,20,1.093012,81702
125955,1,1.076243,119677
125955,2,1.150772,17687
125955,3,1.201512,95187
125955,4,1.196512,57522
125955,5,1.191512,53337
125955,6,1.186512,36752
125955,7,1.181512,101697
125955,8,1.176512,92397
125955,9,1.171512,121847
125955,10,1.166512,41247
125955,11,1.161512,26057
125955,12,1.156512,50392
125955,13,1.151512,116112
125955,14,1.146512,53182
125955,15,1.141512,122467
125955,16,1.136512,32722
125955,17,1.131512,138122
125955,18,1.126512,138587
125955,19,1.121512,61707
125955,20,1.116512,81702
46750,1,1.069571,119677
46750,2,1.139581,17687
46750,3,1.216624,95187
46750,4,1.224924,57522
46750,5,1.219924,53337
46750,6,1.214924,36752
46750,7,1.209924,101697
46750,8,1.204924,92397
46750,9,1.199924,121847
46750,10,1.194924,41247
46750,11,1.189924,26057
46750,12,1.184924,50392
46750,13,1.179924,116112
46750,14,1.174924,53182
46750,15,1.169924,122467
46750,16,1.164924,32722
46750,17,1.159924,138122
46750,18,1.154924,138587
46750,19,1.149924,61707
46750,20,1.144924,81702
130837,1,1.087308,8136
130837,2,1.145058,107646
130837,3,1.140058,5966
130837,4,1.135058,115551
130837,5,1.130058,78971
130837,6,1.125058,42546
130837,7,1.120058,56496
130837,8,1.115058,67036
130837,9,1.110058,128261
130837,10,1.105058,81916
130837,11,1.100058,73081
130837,12,1.095058,110281
130837,13,1.090058,50451
130837,14,1.085058,130586
130837,15,1.080058,70291
130837,16,1.075058,33091
130837,17,1.070058,114311
130837,18,1.065058,53861
130837,19,1.060058,90596
130837,20,1.055058,126401
53337,1,1.090915,29061
53337,2,1.120549,107646
53337,3,1.11939,5966
53337,4,1.118258,115551
53337,5,1.117151,78971
53337,6,1.112151,42546
53337,7,1.107151,56496
53337,8,1.102151,67036
53337,9,1.097151,128261
53337,10,1.092151,81916
53337,11,1.087151,73081
53337,12,1.082151,110281
53337,13,1.077151,50451
53337,14,1.072151,130586
53337,15,1.067151,70291
53337,16,1.062151,33091
53337,17,1.057151,114311
53337,18,1.052151,53861
53337,19,1.047151,90596
53337,20,1.042151,126401
92397,1,1.086874,29061
92397,2,1.115855,107646
92397,3,1.112397,5966
92397,4,1.108944,115551
92397,5,1.104719,78971
92397,6,1.099719,42546
92397,7,1.094719,56496
92397,8,1.089719,67036
92397,9,1.084719,128261
92397,10,1.079719,81916
92397,11,1.074719,73081
92397,12,1.069719,110281
92397,13,1.064719,50451
92397,14,1.059719,130586
92397,15,1.054719,70291
92397,16,1.049719,33091
92397,17,1.044719,114311
92397,18,1.039719,53861
92397,19,1.034719,90596
92397,20,1.029719,126401
5966,1,1.05839,126369
5966,2,1.108898,119394
5966,3,1.162518,32129
5966,4,1.180104,48249
5966,5,1.175104,100639
5966,6,1.170104,100639
5966,7,1.165104,25464
5966,8,1.160104,40499
5966,9,1.155104,75839
5966,10,1.150104,83124
5966,11,1.145104,111644
5966,12,1.140104,104204
5966,13,1.135104,24069
5966,14,1.130104,62044
5966,15,1.125104,22519
5966,16,1.120104,48559
5966,17,1.115104,39879
5966,18,1.110104,75994
5966,19,1.105104,96144
5966,20,1.100104,99864
114311,1,1.08316,9809
114311,2,1.163491,119394
114311,3,1.242249,32129
114311,4,1.312545,48249
114311,5,1.371367,100639
114311,6,1.42525,100639
114311,7,1.363677,25464
114311,8,1.24691,40499
114311,9,1.158559,75839
114311,10,1.077333,83124
114311,11,1.0139,111644
114311,12,0.964848,104204
114311,13,-1.072096,24069
114311,14,-1.098386,62044
114311,15,-1.116396,22519
114311,16,-1.125535,48559
114311,17,-1.133492,39879
114311,18,-1.134944,75994
114311,19,-1.131665,96144
114311,20,-1.13016,99864
107646,1,1.057646,126369
107646,2,1.116363,119394
